@relation 'MLC'

@attribute F1_ABS_VARIANCE_ACC_V_FILTER_1 numeric
@attribute F2_ABS_PEAK_TO_PEAK_ACC_V_FILTER_1 numeric
@attribute class {still, motion}

@data
0.0135117, 0.887207, motion
0.035553, 1.26172, motion
0.0352173, 1.18848, motion
0.028656, 1.51758, motion
0.0274506, 1.57227, motion
0.026947, 1.39355, motion
0.0467529, 1.54688, motion
0.0201569, 0.890625, motion
0.0183716, 0.960938, motion
0.0158844, 1.20898, motion
0.0353699, 1.33301, motion
0.0157623, 1.00098, motion
0.0406799, 1.53418, motion
0.0312042, 1.56152, motion
0.0371704, 1.47461, motion
0.025116, 0.817871, motion
0.0167389, 0.719727, motion
0.0402222, 1.35645, motion
0.0610046, 1.85156, motion
0.0297241, 1.18066, motion
0.0294647, 1.54004, motion
0.0239716, 1.2998, motion
0.0173187, 0.89209, motion
0.0346375, 1.19434, motion
0.0365906, 1.3916, motion
0.037323, 1.45508, motion
0.0302429, 1.45996, motion
0.0507202, 1.40234, motion
0.0158997, 0.83252, motion
0.0235138, 1.31152, motion
0.0327148, 1.19141, motion
0.030426, 1.19238, motion
0.0368042, 1.55078, motion
0.0149231, 0.706055, motion
0.0523987, 1.44238, motion
0.0316467, 1.06543, motion
0.0476379, 1.60742, motion
0.046051, 1.48535, motion
0.0138245, 0.733887, motion
0.0127335, 0.915039, motion
0.0314636, 1.15234, motion
0.0414124, 1.49805, motion
0.0566711, 1.52148, motion
0.0669556, 1.3916, motion
0.0625, 1.66602, motion
0.0141678, 1.03809, motion
0.0357666, 1.25293, motion
0.0207825, 0.966797, motion
0.0247345, 0.885254, motion
0.0184937, 1.3252, motion
0.0457764, 1.40625, motion
0.0388184, 1.32715, motion
0.0434265, 1.54785, motion
0.050354, 1.66602, motion
0.0458374, 1.58008, motion
0.017395, 0.803711, motion
0.016098, 0.767578, motion
0.0210876, 1.19922, motion
0.0294952, 1.18359, motion
0.02211, 1.18066, motion
0.024826, 1.09082, motion
0.032196, 1.40137, motion
0.0354309, 1.39746, motion
0.0128555, 0.895996, motion
0.0263214, 1.16113, motion
0.0250092, 1.10645, motion
0.0197906, 1.02148, motion
0.0510254, 1.73633, motion
0.058075, 1.6084, motion
0.0232849, 0.864746, motion
0.0227966, 1.16211, motion
0.0227966, 1.09082, motion
0.0470276, 1.43555, motion
0.0271912, 1.17383, motion
0.0473633, 1.37402, motion
0.0517578, 1.58105, motion
0.0481262, 1.44336, motion
0.0431213, 1.52246, motion
0.0153656, 1.10449, motion
0.0330505, 1.19824, motion
0.0100174, 0.746094, motion
2.16365e-05, 0.0268555, still
1.88351e-05, 0.0209961, still
5.99623e-05, 0.0302734, still
1.74046e-05, 0.0239258, still
1.49608e-05, 0.0170898, still
3.47495e-05, 0.0273438, still
2.04444e-05, 0.0268555, still
5.56111e-05, 0.0302734, still
3.54648e-05, 0.0258789, still
2.563e-05, 0.0327148, still
2.15769e-05, 0.0283203, still
1.04904e-05, 0.0151367, still
1.34706e-05, 0.015625, still
2.22921e-05, 0.0283203, still
3.618e-05, 0.0292969, still
2.10404e-05, 0.03125, still
1.88947e-05, 0.0288086, still
6.35386e-05, 0.0410156, still
3.24845e-05, 0.0297852, still
3.21865e-05, 0.0473633, still
2.98619e-05, 0.0283203, still
1.92523e-05, 0.0180664, still
1.75238e-05, 0.0200195, still
2.87294e-05, 0.0253906, still
4.1008e-05, 0.027832, still
6.49691e-06, 0.0107422, still
1.97887e-05, 0.0229492, still
2.27094e-05, 0.0219727, still
1.91927e-05, 0.0200195, still
9.0003e-06, 0.012207, still
3.70145e-05, 0.0288086, still
1.38879e-05, 0.0180664, still
3.95775e-05, 0.0249023, still
1.46031e-05, 0.019043, still
3.22461e-05, 0.0239258, still
1.7345e-05, 0.0170898, still
2.40207e-05, 0.0268555, still
1.508e-05, 0.0170898, still
4.95911e-05, 0.0336914, still
1.96695e-05, 0.0214844, still
2.08616e-05, 0.0219727, still
2.17557e-05, 0.0200195, still
2.14577e-05, 0.0209961, still
2.58684e-05, 0.0249023, still
2.98023e-05, 0.0292969, still
1.36495e-05, 0.015625, still
1.19805e-05, 0.0146484, still
3.93391e-05, 0.0273438, still
2.61068e-05, 0.0258789, still
1.39475e-05, 0.0146484, still
1.60933e-05, 0.0166016, still
1.14441e-05, 0.0166016, still
2.30074e-05, 0.0239258, still
2.0504e-05, 0.0234375, still
1.39475e-05, 0.0151367, still
3.40343e-05, 0.0239258, still
1.29938e-05, 0.019043, still
1.13249e-05, 0.0175781, still
2.70009e-05, 0.0273438, still
2.03252e-05, 0.0185547, still
1.19805e-05, 0.0195313, still
1.41859e-05, 0.0131836, still
2.00868e-05, 0.019043, still
1.66297e-05, 0.0175781, still
1.62721e-05, 0.0161133, still
1.69277e-05, 0.0253906, still
1.65105e-05, 0.0209961, still
2.77758e-05, 0.0263672, still
1.27554e-05, 0.0170898, still
1.01328e-05, 0.0126953, still
1.19805e-05, 0.0175781, still
2.7597e-05, 0.0219727, still
2.92063e-05, 0.0244141, still
1.93715e-05, 0.0180664, still
1.54376e-05, 0.0200195, still
1.56164e-05, 0.019043, still
1.43051e-05, 0.015625, still
7.86781e-06, 0.0141602, still
1.77026e-05, 0.0219727, still
2.04444e-05, 0.0180664, still
1.61529e-05, 0.0249023, still
1.93119e-05, 0.0229492, still
2.14577e-05, 0.0219727, still
2.24113e-05, 0.0229492, still
2.38419e-05, 0.0214844, still
2.01464e-05, 0.0185547, still
1.60336e-05, 0.0170898, still
1.94311e-05, 0.0180664, still
1.40667e-05, 0.0200195, still
2.46763e-05, 0.0229492, still
2.83718e-05, 0.0292969, still
2.06828e-05, 0.0200195, still
2.12193e-05, 0.0239258, still
1.66297e-05, 0.0205078, still
1.25766e-05, 0.0175781, still
1.15037e-05, 0.0131836, still
1.29938e-05, 0.0161133, still
2.73585e-05, 0.0292969, still
1.5974e-05, 0.019043, still
9.05991e-06, 0.0161133, still
8.16584e-06, 0.012207, still
8.40425e-06, 0.0117188, still
1.80006e-05, 0.0200195, still
1.62721e-05, 0.0200195, still
1.18017e-05, 0.0146484, still
7.56979e-06, 0.0161133, still
1.39475e-05, 0.0180664, still
1.34706e-05, 0.0229492, still
1.23382e-05, 0.0185547, still
2.87294e-05, 0.0249023, still
1.49608e-05, 0.019043, still
1.69277e-05, 0.0175781, still
1.2219e-05, 0.019043, still
1.35899e-05, 0.0151367, still
1.37687e-05, 0.0180664, still
9.35793e-06, 0.0170898, still
1.03712e-05, 0.0151367, still
8.52346e-06, 0.012207, still
1.20401e-05, 0.0161133, still
1.27554e-05, 0.0200195, still
1.52588e-05, 0.0161133, still
1.75834e-05, 0.0175781, still
8.16584e-06, 0.0180664, still
2.14577e-05, 0.0229492, still
1.63317e-05, 0.0180664, still
1.91331e-05, 0.0200195, still
1.37091e-05, 0.0161133, still
8.88109e-06, 0.0131836, still
2.03252e-05, 0.0253906, still
2.34842e-05, 0.0229492, still
2.55704e-05, 0.0253906, still
1.61529e-05, 0.0175781, still
2.36034e-05, 0.0200195, still
7.45058e-06, 0.0141602, still
2.08616e-05, 0.0268555, still
1.31726e-05, 0.0180664, still
1.12057e-05, 0.0141602, still
1.2517e-05, 0.0170898, still
3.48687e-05, 0.0292969, still
8.40425e-06, 0.0126953, still
2.15769e-05, 0.0205078, still
1.3113e-05, 0.0141602, still
1.56164e-05, 0.0209961, still
1.41859e-05, 0.0170898, still
9.35793e-06, 0.0136719, still
9.65595e-06, 0.0161133, still
1.52588e-05, 0.0209961, still
1.37091e-05, 0.0151367, still
1.52588e-05, 0.0180664, still
1.16825e-05, 0.0161133, still
1.43051e-05, 0.0200195, still
1.48416e-05, 0.0253906, still
1.94311e-05, 0.0180664, still
1.40071e-05, 0.019043, still
1.63317e-05, 0.0200195, still
1.04904e-05, 0.0151367, still
1.17421e-05, 0.0200195, still
9.47714e-06, 0.0151367, still
1.56164e-05, 0.0185547, still
9.59635e-06, 0.0141602, still
1.8239e-05, 0.0200195, still
1.25766e-05, 0.0146484, still
2.27094e-05, 0.0200195, still
1.55568e-05, 0.0161133, still
1.04904e-05, 0.0131836, still
1.10865e-05, 0.0170898, still
1.36495e-05, 0.0161133, still
1.47223e-05, 0.0229492, still
2.13385e-05, 0.0239258, still
1.07288e-05, 0.0131836, still
1.69873e-05, 0.0209961, still
1.055e-05, 0.0151367, still
1.07288e-05, 0.0141602, still
3.12328e-05, 0.0239258, still
1.00732e-05, 0.0161133, still
1.43647e-05, 0.0161133, still
9.59635e-06, 0.0136719, still
1.78218e-05, 0.0209961, still
1.38283e-05, 0.0200195, still
1.46031e-05, 0.0151367, still
1.14441e-05, 0.0151367, still
1.31726e-05, 0.0161133, still
2.58088e-05, 0.03125, still
1.38879e-05, 0.0161133, still
1.71661e-05, 0.0219727, still
1.04904e-05, 0.0170898, still
1.84178e-05, 0.0209961, still
2.46763e-05, 0.0219727, still
1.56164e-05, 0.0170898, still
2.78354e-05, 0.0273438, still
1.80006e-05, 0.0170898, still
1.2219e-05, 0.0161133, still
2.79546e-05, 0.0253906, still
1.7643e-05, 0.0239258, still
1.91927e-05, 0.0219727, still
1.43051e-05, 0.019043, still
1.0848e-05, 0.0180664, still
2.12789e-05, 0.0239258, still
3.73721e-05, 0.0273438, still
1.20401e-05, 0.0200195, still
2.95639e-05, 0.0297852, still
8.22544e-06, 0.012207, still
1.2815e-05, 0.0200195, still
2.20537e-05, 0.019043, still
3.39746e-05, 0.0273438, still
2.16961e-05, 0.0229492, still
1.57952e-05, 0.0161133, still
1.03116e-05, 0.0151367, still
8.16584e-06, 0.0141602, still
1.43051e-05, 0.0170898, still
1.68681e-05, 0.0209961, still
1.43051e-05, 0.0200195, still
1.04308e-05, 0.0126953, still
7.86781e-06, 0.0131836, still
9.29832e-06, 0.0112305, still
1.20401e-05, 0.0161133, still
1.68681e-05, 0.0166016, still
2.09212e-05, 0.0273438, still
9.77516e-06, 0.0180664, still
9.89437e-06, 0.0136719, still
2.19345e-05, 0.0229492, still
1.57356e-05, 0.019043, still
1.49012e-05, 0.0170898, still
6.19888e-06, 0.0112305, still
1.43051e-05, 0.019043, still
2.34842e-05, 0.0219727, still
2.2769e-05, 0.0229492, still
2.00272e-05, 0.0195313, still
2.39611e-05, 0.0224609, still
1.61529e-05, 0.0185547, still
1.66297e-05, 0.0170898, still
1.50204e-05, 0.0180664, still
9.53674e-06, 0.012207, still
1.65105e-05, 0.0180664, still
1.87159e-05, 0.019043, still
2.04444e-05, 0.0229492, still
9.11951e-06, 0.0166016, still
2.3663e-05, 0.0200195, still
9.05991e-06, 0.0146484, still
2.30074e-05, 0.0219727, still
2.0206e-05, 0.0180664, still
9.59635e-06, 0.012207, still
1.65701e-05, 0.019043, still
1.29342e-05, 0.0209961, still
1.09673e-05, 0.0151367, still
2.06232e-05, 0.0185547, still
1.97887e-05, 0.0214844, still
1.80006e-05, 0.0205078, still
2.40207e-05, 0.0224609, still
1.62125e-05, 0.0219727, still
2.60472e-05, 0.0249023, still
1.5974e-05, 0.0180664, still
2.41995e-05, 0.0219727, still
1.71065e-05, 0.0214844, still
2.2769e-05, 0.0283203, still
2.31862e-05, 0.0332031, still
1.84774e-05, 0.0244141, still
2.6226e-05, 0.0273438, still
3.68953e-05, 0.0239258, still
1.23382e-05, 0.019043, still
1.54972e-05, 0.0239258, still
2.01464e-05, 0.0180664, still
1.19209e-05, 0.0146484, still
1.87159e-05, 0.0205078, still
1.3411e-05, 0.0180664, still
1.63913e-05, 0.015625, still
1.85966e-05, 0.0205078, still
1.38283e-05, 0.019043, still
1.00136e-05, 0.0146484, still
1.508e-05, 0.0161133, still
2.0504e-05, 0.019043, still
1.70469e-05, 0.0180664, still
1.41859e-05, 0.0175781, still
1.80602e-05, 0.0249023, still
1.81198e-05, 0.0170898, still
1.77026e-05, 0.0263672, still
1.62125e-05, 0.0195313, still
9.0003e-06, 0.0151367, still
1.20997e-05, 0.0161133, still
1.72257e-05, 0.0200195, still
1.59144e-05, 0.0180664, still
2.53916e-05, 0.0283203, still
1.72853e-05, 0.0185547, still
1.35303e-05, 0.0151367, still
2.11e-05, 0.0229492, still
9.59635e-06, 0.0151367, still
1.51396e-05, 0.019043, still
1.41859e-05, 0.0180664, still
2.93255e-05, 0.0214844, still
1.63913e-05, 0.0200195, still
1.13845e-05, 0.0151367, still
1.72257e-05, 0.0209961, still
1.9908e-05, 0.0209961, still
1.57952e-05, 0.0151367, still
1.51396e-05, 0.019043, still
1.12653e-05, 0.0151367, still
1.59144e-05, 0.0205078, still
1.10269e-05, 0.0180664, still
1.91331e-05, 0.0209961, still
2.28286e-05, 0.0263672, still
1.46627e-05, 0.0185547, still
9.71556e-06, 0.0141602, still
7.45058e-06, 0.0136719, still
1.83582e-05, 0.0219727, still
1.95503e-05, 0.0200195, still
1.43647e-05, 0.0200195, still
1.19209e-05, 0.0141602, still
1.71065e-05, 0.019043, still
1.29342e-05, 0.0141602, still
1.43647e-05, 0.0185547, still
1.22786e-05, 0.0146484, still
2.00272e-05, 0.0234375, still
1.40667e-05, 0.0151367, still
3.27229e-05, 0.0229492, still
3.016e-05, 0.0288086, still
3.35574e-05, 0.0263672, still
2.39015e-05, 0.0273438, still
1.09076e-05, 0.0151367, still
1.65701e-05, 0.0180664, still
1.75238e-05, 0.0180664, still
2.43783e-05, 0.019043, still
1.38879e-05, 0.0219727, still
1.65105e-05, 0.0209961, still
2.11e-05, 0.0249023, still
1.96099e-05, 0.0209961, still
1.24574e-05, 0.0151367, still
1.03712e-05, 0.0126953, still
2.28882e-05, 0.0200195, still
2.7895e-05, 0.0263672, still
7.86781e-06, 0.0112305, still
8.46386e-06, 0.0141602, still
1.62125e-05, 0.0224609, still
1.48416e-05, 0.0185547, still
1.85966e-05, 0.0229492, still
1.49012e-05, 0.0170898, still
1.54972e-05, 0.0175781, still
1.12057e-05, 0.0166016, still
1.69277e-05, 0.0185547, still
2.15769e-05, 0.0200195, still
9.17912e-06, 0.015625, still
2.06232e-05, 0.0200195, still
1.19209e-05, 0.019043, still
1.63913e-05, 0.0170898, still
1.40667e-05, 0.0170898, still
2.0206e-05, 0.0200195, still
8.64267e-06, 0.012207, still
1.03116e-05, 0.0136719, still
1.19805e-05, 0.0166016, still
1.66297e-05, 0.0253906, still
6.25849e-06, 0.0112305, still
1.26362e-05, 0.0180664, still
1.23382e-05, 0.0161133, still
9.53674e-06, 0.012207, still
1.41263e-05, 0.0185547, still
1.20401e-05, 0.0175781, still
1.75834e-05, 0.0185547, still
1.5378e-05, 0.0185547, still
2.23517e-05, 0.027832, still
1.54972e-05, 0.0166016, still
1.5378e-05, 0.0166016, still
1.72257e-05, 0.0249023, still
1.39475e-05, 0.019043, still
1.80602e-05, 0.0219727, still
9.95398e-06, 0.0141602, still
1.3411e-05, 0.0166016, still
1.22786e-05, 0.0161133, still
2.28882e-05, 0.0209961, still
1.83582e-05, 0.0219727, still
2.21729e-05, 0.0288086, still
1.68085e-05, 0.019043, still
1.44839e-05, 0.0161133, still
9.95398e-06, 0.0161133, still
1.85966e-05, 0.0175781, still
1.04308e-05, 0.0151367, still
1.23978e-05, 0.015625, still
1.57356e-05, 0.019043, still
1.30534e-05, 0.019043, still
2.00272e-05, 0.0209961, still
2.70009e-05, 0.0292969, still
1.10865e-05, 0.0209961, still
1.61529e-05, 0.0200195, still
2.00868e-05, 0.0219727, still
4.54187e-05, 0.0332031, still
3.48091e-05, 0.0229492, still
1.28746e-05, 0.0170898, still
1.14441e-05, 0.0170898, still
3.3021e-05, 0.0288086, still
2.49743e-05, 0.0273438, still
1.68085e-05, 0.0180664, still
1.2517e-05, 0.0141602, still
2.39015e-05, 0.0219727, still
1.15633e-05, 0.019043, still
1.43647e-05, 0.0166016, still
2.08616e-05, 0.0214844, still
1.18613e-05, 0.0151367, still
1.86563e-05, 0.0239258, still
1.67489e-05, 0.0205078, still
9.47714e-06, 0.0180664, still
2.72393e-05, 0.0244141, still
1.20401e-05, 0.0166016, still
1.37687e-05, 0.0175781, still
1.64509e-05, 0.0175781, still
1.23978e-05, 0.0175781, still
1.8537e-05, 0.0200195, still
1.04904e-05, 0.0161133, still
2.3067e-05, 0.0258789, still
2.0206e-05, 0.0224609, still
1.48416e-05, 0.0170898, still
9.35793e-06, 0.0141602, still
1.37687e-05, 0.0209961, still
9.0003e-06, 0.0141602, still
1.23978e-05, 0.0126953, still
1.20401e-05, 0.0170898, still
8.16584e-06, 0.015625, still
4.23193e-06, 0.0131836, still
1.12057e-05, 0.0131836, still
9.65595e-06, 0.0136719, still
1.29342e-05, 0.0170898, still
1.43051e-05, 0.0200195, still
1.48416e-05, 0.0161133, still
1.07288e-05, 0.0141602, still
1.46031e-05, 0.0180664, still
1.41859e-05, 0.0244141, still
1.86563e-05, 0.0229492, still
1.03712e-05, 0.0141602, still
1.87159e-05, 0.0200195, still
1.33514e-05, 0.0166016, still
1.04904e-05, 0.015625, still
1.15633e-05, 0.0170898, still
1.36495e-05, 0.0151367, still
1.22786e-05, 0.019043, still
1.46031e-05, 0.0170898, still
1.41859e-05, 0.0175781, still
1.03712e-05, 0.0136719, still
8.22544e-06, 0.0117188, still
2.06232e-05, 0.0195313, still
8.70228e-06, 0.012207, still
1.23382e-05, 0.015625, still
1.36495e-05, 0.0180664, still
1.18613e-05, 0.0166016, still
1.40071e-05, 0.0170898, still
1.87159e-05, 0.0219727, still
1.508e-05, 0.0161133, still
1.57952e-05, 0.0180664, still
1.43647e-05, 0.0161133, still
1.32918e-05, 0.0185547, still
1.11461e-05, 0.0136719, still
1.18017e-05, 0.0141602, still
1.10865e-05, 0.0161133, still
1.15633e-05, 0.0151367, still
1.41263e-05, 0.0136719, still
1.32918e-05, 0.0170898, still
1.68085e-05, 0.0195313, still
1.74046e-05, 0.0229492, still
1.2815e-05, 0.0170898, still
1.72257e-05, 0.019043, still
1.57952e-05, 0.0200195, still
1.12653e-05, 0.0126953, still
1.17421e-05, 0.0141602, still
1.25766e-05, 0.015625, still
2.89679e-05, 0.0214844, still
1.56164e-05, 0.019043, still
1.00136e-05, 0.0141602, still
1.11461e-05, 0.0131836, still
1.43647e-05, 0.015625, still
2.86698e-05, 0.0209961, still
1.59144e-05, 0.0229492, still
1.40071e-05, 0.0170898, still
2.12193e-05, 0.0214844, still
2.25902e-05, 0.0180664, still
1.0848e-05, 0.0209961, still
2.09808e-05, 0.0253906, still
2.87294e-05, 0.0249023, still
1.23978e-05, 0.0170898, still
1.74642e-05, 0.0205078, still
1.74642e-05, 0.019043, still
1.4782e-05, 0.0200195, still
1.97291e-05, 0.0224609, still
1.27554e-05, 0.019043, still
1.09076e-05, 0.0180664, still
1.78814e-05, 0.0224609, still
1.17421e-05, 0.0209961, still
1.93119e-05, 0.0175781, still
2.51532e-05, 0.0205078, still
2.21133e-05, 0.0244141, still
9.89437e-06, 0.0146484, still
2.43187e-05, 0.0209961, still
1.35899e-05, 0.019043, still
1.26958e-05, 0.0151367, still
1.9908e-05, 0.0180664, still
8.52346e-06, 0.0151367, still
7.09295e-06, 0.0136719, still
1.59144e-05, 0.019043, still
1.26958e-05, 0.0185547, still
1.07288e-05, 0.0136719, still
9.41753e-06, 0.0161133, still
1.15037e-05, 0.0180664, still
7.80821e-06, 0.0146484, still
7.92742e-06, 0.0141602, still
1.97887e-05, 0.0224609, still
1.13845e-05, 0.0151367, still
1.9908e-05, 0.0200195, still
1.42455e-05, 0.0219727, still
1.57356e-05, 0.0209961, still
2.72989e-05, 0.0317383, still
1.07288e-05, 0.0151367, still
1.2815e-05, 0.0146484, still
7.21216e-06, 0.0131836, still
3.17097e-05, 0.027832, still
2.53916e-05, 0.0229492, still
1.71065e-05, 0.0209961, still
9.53674e-06, 0.015625, still
1.23382e-05, 0.0185547, still
1.82986e-05, 0.0229492, still
2.03848e-05, 0.0263672, still
9.47714e-06, 0.0146484, still
1.5676e-05, 0.0161133, still
1.96695e-05, 0.0200195, still
1.97887e-05, 0.0229492, still
1.54376e-05, 0.0205078, still
1.33514e-05, 0.015625, still
1.20401e-05, 0.0161133, still
1.19805e-05, 0.0166016, still
1.35899e-05, 0.0180664, still
9.23872e-06, 0.0170898, still
1.8239e-05, 0.0200195, still
2.34246e-05, 0.0239258, still
8.64267e-06, 0.0146484, still
1.52588e-05, 0.0161133, still
2.18153e-05, 0.0180664, still
1.0252e-05, 0.0141602, still
1.17421e-05, 0.0161133, still
1.71661e-05, 0.019043, still
1.46031e-05, 0.0200195, still
2.52128e-05, 0.0249023, still
1.46627e-05, 0.0195313, still
1.94311e-05, 0.019043, still
8.10623e-06, 0.0141602, still
1.98483e-05, 0.0224609, still
1.78218e-05, 0.019043, still
1.75834e-05, 0.0161133, still
1.50204e-05, 0.0205078, still
1.29342e-05, 0.0180664, still
1.11461e-05, 0.0166016, still
1.94907e-05, 0.0214844, still
1.19805e-05, 0.0131836, still
1.41263e-05, 0.0161133, still
1.8239e-05, 0.0214844, still
9.0003e-06, 0.0151367, still
9.71556e-06, 0.0146484, still
1.46031e-05, 0.0180664, still
2.34246e-05, 0.0224609, still
1.09673e-05, 0.0141602, still
1.63317e-05, 0.0175781, still
1.21593e-05, 0.0151367, still
1.88351e-05, 0.0161133, still
1.50204e-05, 0.019043, still
1.36495e-05, 0.0185547, still
3.30806e-05, 0.0297852, still
2.09212e-05, 0.0268555, still
1.78814e-05, 0.0200195, still
2.90275e-05, 0.0258789, still
1.68085e-05, 0.019043, still
2.62856e-05, 0.0288086, still
1.89543e-05, 0.019043, still
1.54972e-05, 0.0185547, still
7.27177e-06, 0.0151367, still
1.88947e-05, 0.0170898, still
2.24113e-05, 0.0214844, still
3.36766e-05, 0.0234375, still
1.8239e-05, 0.0185547, still
1.0848e-05, 0.0151367, still
1.44839e-05, 0.015625, still
1.0848e-05, 0.0170898, still
2.04444e-05, 0.0253906, still
2.20537e-05, 0.0200195, still
1.71661e-05, 0.0180664, still
1.20401e-05, 0.0131836, still
1.29342e-05, 0.0151367, still
1.055e-05, 0.0151367, still
1.67489e-05, 0.0185547, still
1.95503e-05, 0.0200195, still
1.36495e-05, 0.0151367, still
1.44243e-05, 0.0161133, still
1.71065e-05, 0.0180664, still
1.72257e-05, 0.0180664, still
2.09212e-05, 0.0229492, still
1.43647e-05, 0.0161133, still
1.55568e-05, 0.019043, still
1.62721e-05, 0.0170898, still
6.79493e-06, 0.0117188, still
1.54376e-05, 0.0170898, still
9.35793e-06, 0.0151367, still
1.46031e-05, 0.0180664, still
2.5034e-05, 0.027832, still
1.12653e-05, 0.0161133, still
2.2769e-05, 0.0195313, still
1.2517e-05, 0.0195313, still
1.37091e-05, 0.0175781, still
9.77516e-06, 0.0151367, still
1.93119e-05, 0.019043, still
1.45435e-05, 0.0195313, still
2.71201e-05, 0.0253906, still
1.32918e-05, 0.0161133, still
7.689e-06, 0.0126953, still
1.43647e-05, 0.0166016, still
6.79493e-06, 0.012207, still
8.64267e-06, 0.0131836, still
1.94311e-05, 0.0209961, still
1.5676e-05, 0.0219727, still
1.24574e-05, 0.0146484, still
7.62939e-06, 0.0102539, still
2.06232e-05, 0.0244141, still
1.0848e-05, 0.0151367, still
8.52346e-06, 0.0141602, still
2.28882e-05, 0.0258789, still
2.25902e-05, 0.0273438, still
1.65701e-05, 0.0219727, still
1.2815e-05, 0.0170898, still
