# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
1387611.493377, 0
1387611.513848, 0
1387611.534316, 0
1387611.554780, 0
1387611.575241, 0
1387611.595702, 0
1387611.616168, 0
1387611.636657, 0
1387611.657129, 0
1387611.677591, 0
1387611.698054, 0
1387611.718513, 0
1387611.738974, 0
1387611.759434, 0
1387611.779896, 0
1387611.800362, 0
1387611.820826, 0
1387611.841288, 0
1387611.861753, 0
1387611.882240, 0
1387611.902780, 0
1387611.923246, 0
1387611.943732, 0
1387611.964200, 0
1387611.984663, 0
1387612.005126, 0
1387612.025592, 0
1387612.046054, 0
1387612.066516, 0
1387612.086977, 0
1387612.107441, 0
1387612.127928, 0
1387612.148399, 0
1387612.168867, 0
1387612.189330, 0
1387612.209791, 0
1387612.230253, 0
1387612.250714, 0
1387612.271174, 0
1387612.291633, 0
1387612.312232, 0
1387612.332692, 0
1387612.353154, 0
1387612.373643, 0
1387612.394110, 0
1387612.414572, 0
1387612.435032, 0
1387612.455492, 0
1387612.475951, 0
1387612.496411, 0
1387612.516874, 0
1387612.537332, 0
1387612.557792, 0
1387612.578253, 0
1387612.598719, 0
1387612.619202, 0
1387612.639672, 0
1387612.660137, 0
1387612.680598, 0
1387612.701060, 0
1387612.721695, 0
1387612.742154, 0
1387612.762616, 0
1387612.783075, 0
1387612.803535, 0
1387612.823996, 0
1387612.844468, 0
1387612.864961, 0
1387612.885430, 0
1387612.905891, 0
1387612.926359, 0
1387612.946848, 0
1387612.967313, 0
1387612.987776, 0
1387613.008238, 0
1387613.028701, 0
1387613.049161, 0
1387613.069622, 0
1387613.090085, 0
1387613.110567, 0
1387613.131133, 0
1387613.151594, 0
1387613.172060, 0
1387613.192520, 0
1387613.212978, 0
1387613.233436, 0
1387613.253898, 0
1387613.274358, 0
1387613.294817, 0
1387613.315278, 0
1387613.335746, 0
1387613.356223, 0
1387613.376694, 0
1387613.397159, 0
1387613.417628, 0
1387613.438088, 0
1387613.458547, 0
1387613.479008, 0
1387613.499468, 0
1387613.519927, 0
1387613.540554, 0
1387613.561015, 0
1387613.581477, 0
1387613.601961, 0
1387613.622425, 0
1387613.642886, 0
1387613.663350, 0
1387613.683840, 0
1387613.704306, 0
1387613.724770, 0
1387613.745234, 0
1387613.765693, 0
1387613.786152, 0
1387613.806612, 0
1387613.827080, 0
1387613.847577, 0
1387613.868010, 0
1387613.888476, 0
1387613.908943, 0
1387613.929409, 0
1387613.949996, 0
1387613.970466, 0
1387613.990930, 0
1387614.011393, 0
1387614.031854, 0
1387614.052315, 0
1387614.072777, 0
1387614.093261, 0
1387614.113751, 0
1387614.134217, 0
1387614.154681, 0
1387614.175141, 0
1387614.195603, 0
1387614.216067, 0
1387614.236537, 0
1387614.256997, 0
1387614.277456, 0
1387614.298209, 0
1387614.318672, 0
1387614.339166, 0
1387614.359634, 0
1387614.380100, 0
1387614.400564, 0
1387614.421024, 0
1387614.441486, 0
1387614.461945, 0
1387614.482405, 0
1387614.502865, 0
1387614.523324, 0
1387614.543783, 0
1387614.564246, 0
1387614.584731, 0
1387614.605196, 0
1387614.625664, 0
1387614.646148, 0
