window_idx,t_window_end_s,var_norm,p2p_norm,class
422,298.732359,7.971916e-04,2.027919e-01,4
423,299.438586,3.174018e-03,3.475102e-01,4
424,300.144835,1.455469e-03,3.525683e-01,4
425,300.851070,1.463870e-04,6.514834e-02,4
426,301.557408,2.489434e-03,2.900447e-01,4
427,302.263736,1.294725e-03,2.574579e-01,4
428,302.969946,1.769574e-04,9.386755e-02,4
429,303.676259,2.266665e-03,3.470900e-01,4
430,304.382546,1.029003e-03,2.146203e-01,4
431,305.088998,1.603620e-03,2.885085e-01,4
432,305.795535,7.488768e-04,2.005710e-01,4
433,306.502112,9.917953e-04,1.896356e-01,4
434,307.208106,2.699255e-03,3.287905e-01,4
435,307.914347,4.645471e-04,1.689588e-01,4
436,308.620510,9.864885e-04,2.159895e-01,4
437,309.326762,2.686960e-03,2.943794e-01,4
438,310.033076,3.660688e-04,1.363370e-01,4
439,310.739290,1.035471e-03,2.334466e-01,4
440,311.445594,3.185619e-03,3.685341e-01,4
441,312.151855,1.121823e-03,2.556183e-01,4
442,312.858051,8.993199e-05,5.238580e-02,4
443,313.564292,2.123124e-03,2.590482e-01,4
444,314.270482,9.511465e-04,2.280482e-01,4
445,314.976744,1.192596e-04,6.477150e-02,4
446,315.683004,2.400032e-03,4.214486e-01,4
447,316.389232,1.137170e-03,2.130630e-01,4
448,317.095537,9.875420e-04,2.051227e-01,4
449,317.801749,2.073778e-03,3.169512e-01,4
450,318.507909,1.079681e-03,2.596602e-01,4
451,319.214109,2.258922e-03,2.978931e-01,4
452,319.920323,3.198583e-04,1.199706e-01,4
453,320.626544,1.053579e-03,2.025841e-01,4
454,321.332835,2.237312e-03,2.797513e-01,4
455,322.039086,1.590299e-04,7.635005e-02,4
456,322.745401,7.267379e-04,2.028745e-01,4
457,323.451635,2.652328e-03,3.271859e-01,4
458,324.157795,1.656285e-03,3.078195e-01,4
459,324.864056,7.935263e-05,3.636890e-02,0
460,325.570254,3.647888e-03,3.330612e-01,4
461,326.276496,9.319499e-04,1.599942e-01,4
462,326.982890,1.810510e-04,9.407850e-02,4
463,327.689339,2.056849e-03,2.458229e-01,4
464,328.395735,1.108070e-03,2.390722e-01,4
465,329.101901,1.307162e-03,2.742858e-01,4
466,329.808118,9.069169e-04,2.662873e-01,4
467,330.514388,1.352517e-03,2.879361e-01,4
468,331.220582,3.441904e-03,4.428022e-01,4
469,331.926801,2.376768e-04,9.958013e-02,4
470,332.633023,1.008974e-03,2.365084e-01,4
471,333.339269,2.544850e-03,3.242655e-01,4
472,334.045507,3.638291e-04,1.312170e-01,4
473,334.751885,9.976204e-04,2.187461e-01,4
474,335.458114,2.228500e-03,2.518580e-01,4
475,336.164372,9.060138e-04,2.325913e-01,4
476,336.870667,1.146203e-04,5.496601e-02,4
477,337.576929,2.457430e-03,3.273054e-01,4
478,338.283174,1.462994e-03,2.387613e-01,4
479,338.989432,1.386833e-04,9.081261e-02,4
480,339.695758,2.087252e-03,2.880895e-01,4
481,340.402017,1.474009e-03,3.563185e-01,4
482,341.108312,1.455625e-03,3.560774e-01,4
483,341.814566,9.262742e-04,2.594711e-01,4
484,342.520811,1.388515e-03,2.873728e-01,4
485,343.227013,3.732809e-03,3.617363e-01,4
486,343.933257,6.339562e-04,2.235487e-01,4
487,344.639394,1.106186e-03,2.323792e-01,4
488,345.345589,2.428436e-03,3.372368e-01,4
489,346.051821,3.614926e-04,1.256443e-01,4
490,346.758078,9.402352e-04,1.973148e-01,4
491,347.464297,2.483431e-03,3.929700e-01,4
492,348.170568,9.540142e-04,2.469042e-01,4
493,348.876878,1.147556e-04,4.981722e-02,4
494,349.583203,2.385901e-03,2.878476e-01,4
495,350.289394,1.087235e-03,2.384544e-01,4
496,350.995873,2.895973e-04,1.117449e-01,4
497,351.702351,2.423624e-03,3.341367e-01,4
498,352.408602,1.172306e-03,2.228612e-01,4
499,353.114919,1.243130e-03,2.846092e-01,4
500,353.821040,2.070117e-03,3.206082e-01,4
501,354.527190,1.215861e-03,2.005368e-01,4
502,355.233372,1.988878e-03,2.892286e-01,4
503,355.939588,3.821978e-04,1.363903e-01,4
504,356.645891,8.694467e-04,1.712607e-01,4
505,357.352252,2.427741e-03,2.785313e-01,4
506,358.058393,6.223254e-04,2.090186e-01,4
507,358.764746,2.335124e-03,4.680196e-01,4
508,359.470877,3.505033e-03,3.440776e-01,4
509,360.177143,1.033317e-03,2.274609e-01,4
510,360.883296,7.110165e-05,5.160353e-02,4
511,361.589448,3.775551e-03,3.746521e-01,4
512,362.295625,1.339844e-03,2.606205e-01,4
513,363.001735,2.713501e-04,1.345618e-01,4
514,363.707893,1.626164e-03,2.620468e-01,4
515,364.414084,1.133801e-03,2.744848e-01,4
516,365.120345,1.018200e-03,2.051283e-01,4
517,365.826669,8.277451e-04,2.431315e-01,4
518,366.532866,1.495793e-03,2.914598e-01,4
519,367.239080,2.098377e-03,2.783516e-01,4
520,367.945463,2.528872e-04,1.090761e-01,4
521,368.651734,2.088440e-03,4.466233e-01,4
522,369.357937,2.061605e-03,2.817268e-01,4
523,370.064113,2.577467e-04,1.117473e-01,4
524,370.770283,7.427890e-04,2.191043e-01,4
525,371.476541,3.871732e-03,4.335017e-01,4
526,372.182705,1.337010e-03,2.780463e-01,4
527,372.888964,1.402789e-04,6.961424e-02,4
528,373.595205,2.056122e-03,2.672452e-01,4
529,374.301421,1.014988e-03,1.962524e-01,4
530,375.007614,1.443596e-04,8.158698e-02,4
531,375.713816,1.979950e-03,2.582347e-01,4
532,376.420073,2.537288e-03,4.144991e-01,4
533,377.126360,1.422713e-03,2.650806e-01,4
534,377.832607,9.578055e-04,2.528760e-01,4
535,378.538884,1.191287e-03,2.433403e-01,4
536,379.245168,2.616523e-03,3.901932e-01,4
537,379.951419,4.086655e-04,1.451637e-01,4
538,380.657661,7.654949e-04,2.161814e-01,4
539,381.363995,2.890558e-03,4.131490e-01,4
540,382.070265,3.946712e-04,1.323563e-01,4
541,382.776578,1.309361e-03,2.177931e-01,4
542,383.482888,3.527954e-03,4.020194e-01,4
543,384.189226,9.620897e-04,2.700662e-01,4
544,384.895574,8.000007e-05,4.177051e-02,0
545,385.601801,2.127477e-03,2.374107e-01,4
546,386.308127,1.642805e-03,2.784104e-01,4
547,387.014383,1.784353e-04,7.693206e-02,4
548,387.720667,2.712713e-03,3.165821e-01,4
549,388.426964,1.305142e-03,2.495693e-01,4
550,389.133208,5.283394e-04,1.456258e-01,4
551,389.839419,2.580163e-03,4.388222e-01,4
552,390.545688,1.659403e-03,3.261971e-01,4
553,391.251867,3.612230e-03,3.738035e-01,4
554,391.958111,3.633744e-04,1.492973e-01,4
555,392.664296,1.568545e-03,2.470799e-01,4
