# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
43286.747712, 0
43286.768219, 0
43286.788721, 0
43286.809214, 0
43286.829721, 0
43286.850225, 0
43286.870716, 0
43286.891227, 0
43286.911723, 0
43286.932230, 0
43286.952738, 0
43286.973235, 0
43286.993737, 0
43287.014233, 0
43287.034739, 0
43287.055244, 0
43287.075750, 0
43287.096246, 0
43287.116743, 0
43287.137251, 0
43287.157759, 0
43287.178556, 0
43287.199039, 0
43287.219509, 0
43287.239980, 0
43287.260450, 0
43287.280919, 0
43287.301386, 0
43287.321853, 0
43287.342329, 0
43287.362825, 0
43287.383321, 0
43287.403791, 0
43287.424260, 0
43287.444733, 0
43287.465211, 0
43287.485681, 0
43287.506148, 0
43287.526689, 0
43287.547178, 0
43287.567653, 0
43287.588132, 0
43287.608638, 0
43287.629125, 0
43287.649600, 0
43287.670068, 0
43287.690537, 0
43287.711006, 0
43287.731474, 0
43287.751949, 0
43287.772421, 0
43287.792891, 0
43287.813387, 0
43287.833867, 0
43287.854354, 0
43287.874903, 0
43287.895376, 0
43287.915845, 0
43287.936319, 0
43287.956812, 0
43287.977305, 0
43287.997779, 0
43288.018245, 0
43288.038714, 0
43288.059180, 0
43288.079657, 0
43288.100157, 0
43288.120658, 0
43288.141130, 0
43288.161873, 0
43288.182343, 0
43288.202811, 0
43288.223278, 0
43288.243751, 0
43288.264240, 0
43288.284714, 0
43288.305183, 0
43288.325659, 0
43288.346158, 0
43288.366656, 0
43288.387126, 0
43288.407599, 0
43288.428075, 0
43288.448545, 0
43288.469013, 0
43288.489480, 0
43288.510118, 0
43288.530588, 0
43288.551055, 0
43288.571530, 0
43288.592012, 0
43288.612502, 0
43288.632973, 0
43288.653443, 0
43288.673913, 0
43288.694379, 0
43288.714849, 0
43288.735322, 0
43288.755791, 0
43288.776266, 0
43288.796742, 0
43288.817366, 0
43288.837851, 0
43288.858393, 0
43288.878859, 0
43288.899320, 0
43288.919782, 0
43288.940249, 0
43288.960732, 0
43288.981217, 0
43289.001682, 0
43289.022144, 0
43289.042632, 0
43289.063103, 0
43289.083602, 0
43289.104093, 0
43289.124556, 0
43289.145025, 0
43289.165487, 0
43289.185948, 0
43289.206516, 0
43289.226974, 0
43289.247436, 0
43289.267898, 0
43289.288363, 0
43289.308828, 0
43289.329319, 0
43289.349795, 0
43289.370265, 0
43289.390736, 0
43289.411204, 0
43289.431675, 0
43289.452145, 0
43289.472615, 0
43289.493092, 0
43289.513562, 0
43289.534030, 0
43289.554667, 0
43289.575149, 0
43289.595649, 0
43289.616124, 0
43289.636594, 0
43289.679235, 0
43289.699709, 0
43289.720183, 0
43289.740652, 0
43289.761122, 0
43289.781592, 0
43289.802069, 0
43289.822886, 0
43289.843382, 0
43289.863857, 0
43289.884333, 0
43289.904802, 0
43289.925272, 0
43289.945748, 0
43289.966253, 0
43289.986732, 0
43290.007203, 0
43290.027672, 0
43290.048147, 0
43290.068626, 0
43290.089127, 0
43290.109847, 0
43290.130315, 0
43290.150782, 0
43290.171249, 0
43290.191719, 0
43290.212190, 0
43290.232656, 0
43290.253127, 0
43290.273618, 0
43290.294096, 0
43290.314604, 0
43290.335090, 0
43290.355561, 0
43290.376005, 0
43290.396474, 0
43290.416942, 0
43290.437408, 0
43290.458024, 0
43290.478490, 0
43290.498957, 0
43290.519424, 0
43290.539893, 0
43290.560396, 0
43290.580866, 0
43290.601333, 0
43290.621811, 0
43290.642283, 0
43290.662752, 0
43290.683220, 0
43290.703688, 0
43290.724158, 0
43290.744629, 0
43290.765096, 0
43290.785569, 0
43290.806196, 0
43290.826676, 0
43290.847147, 0
43290.867618, 0
43290.888114, 0
43290.908594, 0
43290.929106, 0
43290.949588, 0
43290.970093, 0
43290.990566, 0
43291.011043, 0
43291.031542, 0
43291.052008, 0
43291.072484, 0
43291.093185, 0
43291.113655, 0
43291.134124, 0
43291.154591, 0
43291.175060, 0
43291.195528, 0
43291.215997, 0
43291.236471, 0
43291.256941, 0
43291.277412, 0
43291.297904, 0
43291.318375, 0
43291.338843, 0
43291.359309, 0
43291.379776, 0
43291.400245, 0
43291.420715, 0
43291.441297, 0
43291.461766, 0
43291.482233, 0
43291.502701, 0
43291.523174, 0
43291.543667, 0
43291.564141, 0
43291.584610, 0
43291.605078, 0
43291.625546, 0
43291.646014, 0
43291.666483, 0
43291.686952, 0
43291.707420, 0
43291.727889, 0
43291.748366, 0
43291.768839, 0
43291.789478, 0
43291.809949, 0
43291.830422, 0
43291.850889, 0
