window_idx,t_window_end_s,var_norm,p2p_norm,class
460,108.520189,7.889495e-05,3.446136e-02,4
461,108.755597,1.737461e-04,4.421120e-02,4
462,108.991006,7.252417e-03,3.944930e-01,4
463,109.226420,3.538156e-04,8.749155e-02,4
464,109.461844,7.919188e-06,1.166304e-02,0
465,109.697242,7.237685e-07,3.893471e-03,0
466,109.932605,2.442485e-03,2.532602e-01,4
467,110.168006,3.119141e-04,9.042480e-02,4
468,110.403445,1.165624e-04,4.007516e-02,4
469,110.638762,1.053689e-04,5.251276e-02,4
470,110.874146,5.071764e-04,1.103966e-01,4
471,111.109527,6.801567e-03,3.052549e-01,4
472,111.344911,6.319057e-05,3.363785e-02,4
473,111.580312,3.642042e-06,7.313125e-03,0
474,111.815714,2.081323e-04,7.730395e-02,4
475,112.051122,2.532748e-03,2.196748e-01,4
476,112.286495,3.556646e-05,2.153162e-02,0
477,112.521961,2.176155e-06,6.328359e-03,0
478,112.757385,1.762257e-04,4.672234e-02,4
479,112.993011,3.789762e-03,2.481214e-01,4
480,113.228109,7.958662e-04,1.330416e-01,4
481,113.463498,1.351475e-05,1.242317e-02,0
482,113.698876,8.642276e-07,3.265811e-03,0
483,113.934289,1.940038e-03,2.164160e-01,4
484,114.169742,1.694208e-03,1.885930e-01,4
485,114.405122,1.124914e-04,3.985178e-02,4
486,114.640470,7.534729e-05,4.047833e-02,4
487,114.875888,2.661644e-03,2.909540e-01,4
488,115.111301,4.082268e-03,2.539725e-01,4
489,115.346672,2.269550e-05,1.846800e-02,0
490,115.582096,2.170100e-06,5.767289e-03,0
491,115.817511,4.847736e-04,1.118133e-01,4
492,116.052919,1.901964e-03,1.727298e-01,4
493,116.288269,1.319235e-04,5.103875e-02,4
494,116.523759,1.404882e-04,4.397785e-02,4
495,116.759065,9.892978e-05,3.653266e-02,4
496,116.994439,8.754464e-03,4.625740e-01,4
497,117.229853,1.142817e-04,4.650334e-02,4
498,117.465260,6.907781e-06,9.459834e-03,0
499,117.700664,7.540758e-07,3.423271e-03,0
500,117.936095,4.192463e-03,3.771133e-01,4
501,118.171478,8.341912e-04,1.815199e-01,4
502,118.406851,8.045690e-05,3.334822e-02,4
503,118.642261,7.922416e-05,3.447767e-02,4
504,118.877610,2.157951e-03,2.410922e-01,4
505,119.113010,5.781858e-03,3.552278e-01,4
506,119.348392,3.377287e-05,2.420003e-02,0
507,119.583785,1.794209e-06,4.555478e-03,0
