09-21-2026 20:50:58 RAM 1620/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,11%@1728,0%@1728,5%@1728,4%@1728,7%@1728] EMC_FREQ 1%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.687C soc0@49.656C gpu@50.812C tj@51.125C soc1@51.125C VDD_IN 7328mW/7328mW VDD_CPU_GPU_CV 1819mW/1819mW VDD_SOC 2416mW/2416mW
09-21-2026 20:52:01 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,1%@1728,1%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.093C soc2@49.468C soc0@49.5C gpu@50.718C tj@51.218C soc1@51.218C VDD_IN 6972mW/7037mW VDD_CPU_GPU_CV 1502mW/1556mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:02 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,1%@1728,0%@1728,1%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 1%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.156C soc2@49.531C soc0@49.562C gpu@50.968C tj@51.187C soc1@51.187C VDD_IN 6972mW/7037mW VDD_CPU_GPU_CV 1502mW/1556mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:02 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,1%@1728,0%@1728,0%@1728,3%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@49.5C soc0@49.562C gpu@51.062C tj@51.25C soc1@51.25C VDD_IN 6972mW/7036mW VDD_CPU_GPU_CV 1502mW/1556mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:03 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,0%@1728,0%@1728,1%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 4%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.812C soc2@49.468C soc0@49.593C gpu@50.718C tj@51.312C soc1@51.312C VDD_IN 6972mW/7036mW VDD_CPU_GPU_CV 1502mW/1555mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:03 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,1%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51C soc2@49.437C soc0@49.593C gpu@50.781C tj@51.093C soc1@51.031C VDD_IN 6972mW/7035mW VDD_CPU_GPU_CV 1502mW/1555mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:04 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,1%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.187C soc2@49.531C soc0@49.593C gpu@50.718C tj@51.187C soc1@51.031C VDD_IN 6972mW/7035mW VDD_CPU_GPU_CV 1502mW/1554mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:05 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.812C soc2@49.5C soc0@49.656C gpu@50.75C tj@51.093C soc1@51.093C VDD_IN 6972mW/7034mW VDD_CPU_GPU_CV 1502mW/1554mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:05 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.812C soc2@49.531C soc0@49.562C gpu@50.812C tj@51.062C soc1@51.125C VDD_IN 6972mW/7034mW VDD_CPU_GPU_CV 1502mW/1554mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:06 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,1%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.468C soc0@49.5C gpu@50.781C tj@51.093C soc1@51.093C VDD_IN 6972mW/7033mW VDD_CPU_GPU_CV 1502mW/1553mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:06 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.437C soc0@49.5C gpu@50.843C tj@51.093C soc1@51.093C VDD_IN 6972mW/7033mW VDD_CPU_GPU_CV 1502mW/1553mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:07 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.906C soc2@49.406C soc0@49.375C gpu@51C tj@51.125C soc1@51.062C VDD_IN 6972mW/7033mW VDD_CPU_GPU_CV 1502mW/1552mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:07 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,1%@1728,0%@1728,1%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.968C soc2@49.5C soc0@49.5C gpu@51.093C tj@51.156C soc1@51.156C VDD_IN 6972mW/7032mW VDD_CPU_GPU_CV 1502mW/1552mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:08 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,1%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.906C soc2@49.468C soc0@49.5C gpu@50.812C tj@51.125C soc1@51.125C VDD_IN 6972mW/7032mW VDD_CPU_GPU_CV 1502mW/1552mW VDD_SOC 2376mW/2382mW
09-21-2026 20:52:08 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@49.5C soc0@49.468C gpu@51.062C tj@51.125C soc1@51.125C VDD_IN 6972mW/7031mW VDD_CPU_GPU_CV 1502mW/1551mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:09 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,1%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.968C soc2@49.5C soc0@49.5C gpu@50.718C tj@51.218C soc1@51.218C VDD_IN 6972mW/7031mW VDD_CPU_GPU_CV 1502mW/1551mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:09 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,1%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.906C soc2@49.468C soc0@49.531C gpu@50.968C tj@51.25C soc1@51.25C VDD_IN 6972mW/7030mW VDD_CPU_GPU_CV 1502mW/1551mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:10 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,2%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 5%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.156C soc2@49.437C soc0@49.562C gpu@51.156C tj@51.218C soc1@51.218C VDD_IN 7012mW/7030mW VDD_CPU_GPU_CV 1502mW/1550mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:10 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.125C soc2@49.468C soc0@49.468C gpu@50.75C tj@51.156C soc1@51.156C VDD_IN 6972mW/7030mW VDD_CPU_GPU_CV 1502mW/1550mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:11 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,1%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 4%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.968C soc2@49.437C soc0@49.593C gpu@50.812C tj@51.25C soc1@51.25C VDD_IN 6972mW/7030mW VDD_CPU_GPU_CV 1502mW/1550mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:11 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@49.437C soc0@49.562C gpu@50.656C tj@51.218C soc1@51.218C VDD_IN 6972mW/7029mW VDD_CPU_GPU_CV 1502mW/1549mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:12 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [3%@1728,0%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.531C soc0@49.687C gpu@50.718C tj@51.093C soc1@51.093C VDD_IN 6972mW/7029mW VDD_CPU_GPU_CV 1502mW/1549mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:12 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,3%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.156C soc2@49.5C soc0@49.687C gpu@50.875C tj@51.093C soc1@51.093C VDD_IN 6972mW/7028mW VDD_CPU_GPU_CV 1502mW/1549mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:13 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.812C soc2@49.468C soc0@49.5C gpu@50.718C tj@51.093C soc1@51.093C VDD_IN 6972mW/7028mW VDD_CPU_GPU_CV 1502mW/1548mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:13 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,1%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@49.468C soc0@49.531C gpu@50.906C tj@51.156C soc1@51.156C VDD_IN 6972mW/7028mW VDD_CPU_GPU_CV 1502mW/1548mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:14 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.812C soc2@49.5C soc0@49.468C gpu@50.875C tj@51.125C soc1@51.125C VDD_IN 6972mW/7027mW VDD_CPU_GPU_CV 1502mW/1548mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:14 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@49.468C soc0@49.406C gpu@50.781C tj@51.093C soc1@51.093C VDD_IN 6972mW/7027mW VDD_CPU_GPU_CV 1502mW/1547mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:15 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.406C soc0@49.5C gpu@50.937C tj@51.125C soc1@51.125C VDD_IN 6972mW/7026mW VDD_CPU_GPU_CV 1502mW/1547mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:15 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.5C soc0@49.5C gpu@51.031C tj@51.125C soc1@51.125C VDD_IN 6972mW/7026mW VDD_CPU_GPU_CV 1502mW/1547mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:16 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.031C soc2@49.375C soc0@49.437C gpu@50.906C tj@51.156C soc1@51.156C VDD_IN 6972mW/7026mW VDD_CPU_GPU_CV 1502mW/1547mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:16 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,1%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.187C soc2@49.406C soc0@49.406C gpu@50.937C tj@51.187C soc1@51.187C VDD_IN 6972mW/7025mW VDD_CPU_GPU_CV 1502mW/1546mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:17 RAM 1626/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,1%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.968C soc2@49.5C soc0@49.562C gpu@50.75C tj@51.125C soc1@51.125C VDD_IN 6972mW/7025mW VDD_CPU_GPU_CV 1502mW/1546mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:17 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 1%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.812C soc2@49.437C soc0@49.562C gpu@50.937C tj@51.187C soc1@51.187C VDD_IN 6972mW/7025mW VDD_CPU_GPU_CV 1502mW/1546mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:18 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.062C soc2@49.531C soc0@49.5C gpu@51.125C tj@51.125C soc1@51.031C VDD_IN 6972mW/7024mW VDD_CPU_GPU_CV 1502mW/1545mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:18 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 5%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.125C soc2@49.468C soc0@49.593C gpu@50.875C tj@51.312C soc1@51.062C VDD_IN 6972mW/7024mW VDD_CPU_GPU_CV 1502mW/1545mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:19 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,0%@1728,0%@1728,1%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.468C soc0@49.656C gpu@51.093C tj@51.093C soc1@51.093C VDD_IN 6972mW/7024mW VDD_CPU_GPU_CV 1502mW/1545mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:19 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,1%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@49.531C soc0@49.625C gpu@50.718C tj@51.031C soc1@51.031C VDD_IN 6972mW/7023mW VDD_CPU_GPU_CV 1502mW/1545mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:20 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,1%@1728,0%@1728,1%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.437C soc0@49.468C gpu@51.062C tj@51.093C soc1@51.093C VDD_IN 6972mW/7023mW VDD_CPU_GPU_CV 1502mW/1544mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:20 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,1%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.5C soc0@49.437C gpu@50.75C tj@51.062C soc1@51.062C VDD_IN 6972mW/7023mW VDD_CPU_GPU_CV 1502mW/1544mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:21 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,1%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.906C soc2@49.406C soc0@49.406C gpu@50.781C tj@51.156C soc1@51.156C VDD_IN 6972mW/7022mW VDD_CPU_GPU_CV 1502mW/1544mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:21 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.375C soc0@49.437C gpu@51.187C tj@51.187C soc1@51.062C VDD_IN 6972mW/7022mW VDD_CPU_GPU_CV 1502mW/1544mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:22 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.468C soc0@49.468C gpu@50.625C tj@51.125C soc1@51.125C VDD_IN 6972mW/7022mW VDD_CPU_GPU_CV 1502mW/1543mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:22 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.187C soc2@49.437C soc0@49.437C gpu@50.781C tj@51.187C soc1@51.187C VDD_IN 6972mW/7022mW VDD_CPU_GPU_CV 1502mW/1543mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:23 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.875C soc2@49.5C soc0@49.531C gpu@50.656C tj@51.187C soc1@51.187C VDD_IN 6972mW/7021mW VDD_CPU_GPU_CV 1502mW/1543mW VDD_SOC 2376mW/2381mW
09-21-2026 20:52:23 RAM 1628/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.906C soc2@49.5C soc0@49.5C gpu@50.781C tj@51.156C soc1@51.156C VDD_IN 6972mW/7021mW VDD_CPU_GPU_CV 1502mW/1543mW VDD_SOC 2376mW/2380mW
09-21-2026 20:52:24 RAM 1628/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,1%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.531C soc0@49.531C gpu@50.812C tj@51.187C soc1@51.031C VDD_IN 6972mW/7021mW VDD_CPU_GPU_CV 1502mW/1542mW VDD_SOC 2376mW/2380mW
09-21-2026 20:52:24 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@51.031C soc2@49.5C soc0@49.562C gpu@50.781C tj@51.25C soc1@51.25C VDD_IN 6972mW/7020mW VDD_CPU_GPU_CV 1502mW/1542mW VDD_SOC 2376mW/2380mW
09-21-2026 20:52:25 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,1%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 5%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.468C soc0@49.5C gpu@50.875C tj@51.031C soc1@51.031C VDD_IN 6972mW/7020mW VDD_CPU_GPU_CV 1502mW/1542mW VDD_SOC 2376mW/2380mW
09-21-2026 20:52:25 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,1%@1728,0%@1728,1%@1728,0%@1728,3%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.781C soc2@49.531C soc0@49.562C gpu@50.875C tj@51.062C soc1@51.062C VDD_IN 6972mW/7020mW VDD_CPU_GPU_CV 1502mW/1542mW VDD_SOC 2376mW/2380mW
09-21-2026 20:52:26 RAM 1628/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 5%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.906C soc2@49.562C soc0@49.5C gpu@50.812C tj@51.031C soc1@51.031C VDD_IN 6972mW/7020mW VDD_CPU_GPU_CV 1502mW/1541mW VDD_SOC 2376mW/2380mW
09-21-2026 20:52:26 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.843C soc2@49.5C soc0@49.562C gpu@50.968C tj@51.093C soc1@51.093C VDD_IN 6972mW/7019mW VDD_CPU_GPU_CV 1502mW/1541mW VDD_SOC 2376mW/2380mW
09-21-2026 20:52:27 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [1%@1728,0%@1728,0%@1728,0%@1728,0%@1728,0%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.812C soc2@49.406C soc0@49.375C gpu@51.062C tj@51.093C soc1@51.093C VDD_IN 6972mW/7019mW VDD_CPU_GPU_CV 1502mW/1541mW VDD_SOC 2376mW/2380mW
09-21-2026 20:52:27 RAM 1627/7607MB (lfb 8x4MB) SWAP 0/20188MB (cached 0MB) CPU [0%@1728,1%@1728,0%@1728,1%@1728,0%@1728,1%@1728] EMC_FREQ 0%@3199 GR3D_FREQ 0%@[1019] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@50.937C soc2@49.437C soc0@49.5C gpu@50.781C tj@51.125C soc1@51.125C VDD_IN 6972mW/7019mW VDD_CPU_GPU_CV 1502mW/1541mW VDD_SOC 2376mW/2380mW
