@relation 'MLC'

@attribute F1_ABS_VARIANCE_ACC_V_FILTER_1 numeric
@attribute F2_ABS_PEAK_TO_PEAK_ACC_V_FILTER_1 numeric
@attribute class {still, motion}

@data
0.00308609, 0.537109, motion
0.0747681, 1.39746, motion
0.00872803, 0.449707, motion
0.00310326, 0.25293, motion
0.0399475, 1.05566, motion
0.0108032, 0.635742, motion
0.00461578, 0.492188, motion
0.0113602, 0.771484, motion
0.0180359, 0.791992, motion
0.0183258, 0.849609, motion
0.00522232, 0.387695, motion
0.0883789, 1.20117, motion
0.00779343, 0.516602, motion
0.00260544, 0.362793, motion
0.0244141, 0.86377, motion
0.055481, 1.68945, motion
0.0234985, 1.12207, motion
0.0022316, 0.326172, motion
0.0334473, 1.05078, motion
0.00406647, 0.329102, motion
0.100464, 1.58301, motion
0.00732422, 0.540527, motion
0.00468445, 0.445801, motion
0.0138702, 0.791504, motion
0.0492859, 1.18555, motion
0.0136414, 0.67041, motion
0.0368347, 0.957031, motion
0.0362549, 1.14551, motion
0.078064, 1.19922, motion
0.00856018, 0.508301, motion
0.0296021, 0.825195, motion
0.0149994, 0.627441, motion
0.00559235, 0.394531, motion
0.0131454, 0.615234, motion
0.180054, 1.78223, motion
0.0185699, 0.82959, motion
0.00182343, 0.361816, motion
0.0285339, 0.874512, motion
0.121887, 1.61133, motion
0.00822449, 0.505859, motion
0.0487061, 1.46387, motion
0.0511475, 1.2832, motion
0.0456238, 1.36621, motion
0.00167751, 0.280273, motion
0.0732422, 1.28223, motion
0.16626, 1.95313, motion
0.00711441, 0.411621, motion
0.0139694, 0.513672, motion
0.015274, 1.19141, motion
0.0678101, 1.93848, motion
0.0144119, 0.669922, motion
0.0131302, 0.647949, motion
0.0163727, 0.76709, motion
0.0180969, 0.466309, motion
0.0735474, 1.91895, motion
0.00582504, 0.516602, motion
0.0155334, 0.681152, motion
0.0724487, 1.23633, motion
0.0100021, 0.471191, motion
0.0200348, 0.584473, motion
0.0188293, 0.755371, motion
0.00720596, 0.382813, motion
0.000498772, 0.117676, motion
0.0264893, 1.22852, motion
0.0236816, 0.633301, motion
0.021759, 1.28418, motion
0.00146866, 0.343262, motion
0.00280571, 0.375977, motion
0.0116272, 0.833984, motion
0.000152349, 0.0883789, motion
0.0048027, 0.432129, motion
0.0848999, 1.43457, motion
0.00303268, 0.232422, motion
0.0171967, 0.617676, motion
0.154907, 1.58203, motion
0.0108643, 0.510254, motion
0.0145187, 0.55957, motion
0.0284119, 0.911621, motion
0.0146332, 0.504395, motion
0.00656128, 0.395996, motion
0.0830688, 1.25879, motion
0.0330505, 0.842773, motion
0.00416946, 0.333984, motion
0.0820313, 1.31934, motion
0.0118866, 0.561035, motion
0.0162811, 1.14063, motion
0.00102234, 0.226563, motion
0.00771332, 0.427246, motion
0.0302887, 1.11914, motion
0.00285912, 0.31543, motion
0.0105133, 0.597656, motion
0.0440674, 1.24707, motion
0.0056572, 0.53418, motion
0.00154591, 0.279297, motion
0.0928955, 1.43359, motion
0.0201111, 0.821289, motion
0.0042305, 0.382324, motion
0.0235596, 0.776367, motion
0.0148849, 0.563477, motion
0.00374031, 0.361328, motion
0.00598907, 0.481934, motion
0.0211334, 0.51123, motion
0.0327148, 1.33105, motion
0.0611572, 1.39844, motion
0.0429382, 0.773926, motion
0.0309601, 1.20996, motion
0.00331879, 0.284668, motion
0.0144882, 0.578125, motion
0.0323792, 1.21094, motion
0.00300026, 0.314453, motion
0.00497055, 0.51416, motion
0.042511, 1.2168, motion
0.00537109, 0.486328, motion
0.00240135, 0.259766, motion
0.0460815, 0.995117, motion
0.00392151, 0.401367, motion
0.0134659, 1.12988, motion
0.0807495, 1.31738, motion
0.0348816, 0.845215, motion
0.0415344, 1.56152, motion
0.0692749, 1.45313, motion
0.0309296, 0.768066, motion
0.0307465, 1.36328, motion
0.00548935, 0.351074, motion
0.00273132, 0.314453, motion
0.0367737, 1.32422, motion
0.00177574, 0.225586, motion
0.0051384, 0.546875, motion
0.00900269, 0.734863, motion
0.0050087, 0.483398, motion
0.001544, 0.349609, motion
0.110413, 1.47461, motion
0.0140762, 0.719727, motion
0.0125656, 1.09473, motion
0.0542297, 1.26074, motion
0.00760269, 0.371582, motion
0.0736694, 1.38281, motion
0.0164185, 0.743652, motion
0.00469971, 0.430176, motion
0.0151672, 0.701172, motion
0.00317764, 0.399414, motion
0.0283661, 0.801758, motion
0.0174408, 0.791992, motion
0.00532913, 0.557617, motion
0.00869751, 0.633789, motion
0.0668945, 1.23438, motion
0.0229797, 0.862793, motion
0.00494003, 0.394043, motion
0.0385437, 1.13574, motion
0.00805664, 0.548828, motion
0.00827026, 0.787598, motion
0.0217285, 0.694336, motion
0.0093689, 0.729492, motion
0.0287018, 1.1748, motion
0.000354767, 0.137695, motion
0.00485992, 0.455566, motion
0.0824585, 1.25391, motion
0.0100021, 0.586426, motion
0.00479126, 0.583496, motion
0.019165, 0.672852, motion
0.00789642, 0.618652, motion
0.0183105, 0.858398, motion
0.058075, 1.13477, motion
0.0308075, 0.915039, motion
0.00407791, 0.322754, motion
0.067688, 1.16797, motion
0.0282288, 0.939941, motion
0.0161591, 1.20703, motion
0.0395813, 0.888184, motion
0.00804901, 0.542969, motion
0.0171204, 0.63916, motion
0.0138931, 0.585449, motion
0.0119247, 0.632324, motion
0.0135574, 0.632324, motion
0.00337219, 0.302734, motion
0.00762177, 0.630371, motion
0.0331116, 1.1377, motion
0.00753784, 0.621582, motion
0.00146484, 0.271973, motion
0.0452576, 0.896973, motion
0.00408554, 0.376953, motion
0.00162601, 0.181641, motion
0.038208, 0.931152, motion
0.00564194, 0.403809, motion
0.0298462, 1.25098, motion
0.00131989, 0.281738, motion
0.0560913, 1.06934, motion
0.00831604, 0.557617, motion
0.0103073, 0.542969, motion
0.0258026, 0.689941, motion
0.0889893, 1.4541, motion
0.0114746, 0.56543, motion
0.0158844, 0.611816, motion
0.0788574, 1.32031, motion
0.0108871, 0.739746, motion
0.0142365, 0.692871, motion
0.0698242, 1.17383, motion
0.00849152, 0.513184, motion
0.000524521, 0.156738, motion
0.0803223, 1.26855, motion
0.00644302, 0.476563, motion
0.0185242, 1.09668, motion
0.00900269, 0.963379, motion
0.010643, 0.564453, motion
0.0524902, 1.36621, motion
0.00239944, 0.245117, motion
0.0177002, 0.684082, motion
0.0178833, 0.620605, motion
0.00268173, 0.24707, motion
0.00954437, 0.570313, motion
0.017807, 0.63623, motion
0.0107956, 0.791992, motion
0.0170746, 0.696777, motion
0.0353699, 1.33398, motion
0.0143127, 0.678223, motion
0.0020237, 0.223145, motion
0.0437317, 1.08008, motion
0.0153275, 0.825684, motion
0.016571, 1.13379, motion
0.0658569, 1.31055, motion
0.00711441, 0.52002, motion
0.0458069, 1.2041, motion
0.0260773, 0.914551, motion
0.00409698, 0.429199, motion
0.0275269, 1.07227, motion
0.00249481, 0.369141, motion
0.00439072, 0.475586, motion
0.0167236, 0.839844, motion
0.00700378, 0.637207, motion
0.00069952, 0.162109, motion
0.0228577, 0.952148, motion
0.00849152, 0.592285, motion
0.00164795, 0.197266, motion
0.0328674, 1.11621, motion
0.0192261, 0.806641, motion
0.023941, 0.910156, motion
0.0111313, 0.555664, motion
0.0357666, 0.871094, motion
0.0138779, 0.856445, motion
0.000290632, 0.165039, motion
0.00861359, 0.575195, motion
0.0813599, 1.44336, motion
0.0105743, 0.554199, motion
0.00661469, 0.532227, motion
0.0996094, 1.5957, motion
0.00639725, 0.41748, motion
0.00255775, 0.314453, motion
0.0289307, 0.820801, motion
0.00607681, 0.40625, motion
0.00408173, 0.294922, motion
0.00836182, 0.625977, motion
0.00650406, 0.595215, motion
0.0155258, 0.896484, motion
0.00583267, 0.756836, motion
0.00642776, 0.642578, motion
0.0223694, 0.870605, motion
0.00492477, 0.373535, motion
0.0059967, 0.435059, motion
0.0506592, 1.11914, motion
0.00556564, 0.396484, motion
0.0110474, 0.640137, motion
0.029068, 1.05469, motion
0.00590134, 0.42334, motion
0.00186443, 0.339355, motion
0.130737, 1.74707, motion
0.00713348, 0.459473, motion
0.000435352, 0.178711, motion
0.0444031, 0.997559, motion
0.00894928, 0.552246, motion
0.0176849, 0.958984, motion
0.0229797, 0.728516, motion
0.00843048, 0.717285, motion
0.0164185, 0.839355, motion
0.00145054, 0.214355, motion
0.00790405, 0.655762, motion
0.0348511, 1.13086, motion
0.00120449, 0.199707, motion
0.00917816, 0.715332, motion
0.0557251, 1.34961, motion
0.0178833, 0.85498, motion
0.00439072, 0.373047, motion
0.0700073, 1.19629, motion
0.0146713, 0.712402, motion
0.00426102, 0.348633, motion
0.0523376, 1.11328, motion
0.00938416, 0.788574, motion
0.0295868, 0.99707, motion
0.033905, 1.11719, motion
0.0506592, 1.07422, motion
0.0318604, 1.02344, motion
0.00632095, 0.405273, motion
0.0610962, 1.14355, motion
0.0800781, 1.25098, motion
0.00320053, 0.273438, motion
0.00529861, 0.421875, motion
0.0693359, 1.2959, motion
0.00233078, 0.254883, motion
0.00945282, 0.388184, motion
0.0795288, 1.32227, motion
0.00325203, 0.415039, motion
0.00212097, 0.316895, motion
0.113037, 1.6709, motion
0.00338173, 0.30127, motion
0.00989532, 0.722656, motion
0.0308838, 0.944336, motion
0.00949097, 0.516113, motion
0.0309601, 0.919922, motion
0.0134964, 0.639648, motion
0.0217438, 0.867188, motion
0.0405884, 1.07617, motion
0.00229073, 0.228516, motion
0.00836182, 0.680664, motion
0.0264282, 0.78125, motion
0.00879669, 0.685059, motion
0.00411987, 0.268066, motion
0.0392761, 0.818848, motion
0.0433044, 1.0625, motion
0.00290298, 0.284668, motion
0.0478516, 0.934082, motion
0.016571, 0.683594, motion
0.00913239, 0.915527, motion
0.00265884, 0.483887, motion
0.0233459, 0.883789, motion
0.0102615, 0.870605, motion
0.00131893, 0.174805, motion
0.0122757, 0.754395, motion
0.0983276, 1.55859, motion
0.00688553, 0.381836, motion
0.0194702, 0.536133, motion
0.0184631, 0.814453, motion
0.00569153, 0.492188, motion
0.00361633, 0.292969, motion
0.0826416, 1.57031, motion
0.0180511, 0.845703, motion
0.00117207, 0.255371, motion
0.0540771, 1.21094, motion
0.0179901, 0.993652, motion
0.022995, 0.924805, motion
0.0225067, 0.743164, motion
0.0132446, 0.652832, motion
0.0304108, 0.89209, motion
0.00701904, 0.438477, motion
0.00696564, 0.486328, motion
0.0453796, 0.975586, motion
0.00492859, 0.338867, motion
0.00302315, 0.263184, motion
0.0884399, 1.29395, motion
0.0153427, 0.818848, motion
0.00862885, 0.678711, motion
0.0762939, 1.26758, motion
0.0120697, 0.649902, motion
0.00387001, 0.373535, motion
0.0205078, 0.71875, motion
0.0180969, 0.60791, motion
0.0104294, 0.633789, motion
0.0226288, 0.844238, motion
0.00893402, 0.640137, motion
0.0228424, 0.907227, motion
0.00261116, 0.265625, motion
0.016098, 0.578613, motion
0.0621338, 1.10352, motion
0.00439453, 0.311035, motion
0.00455475, 0.507324, motion
0.0640259, 1.10938, motion
0.00862885, 0.411133, motion
0.00558472, 0.313965, motion
0.0460815, 1.25391, motion
0.0181427, 0.823242, motion
0.00405884, 0.348145, motion
0.0487366, 1.25879, motion
0.0457764, 1.41895, motion
0.0148544, 0.799316, motion
0.0224457, 1.10352, motion
0.0335083, 0.851074, motion
0.131592, 1.68359, motion
0.0245361, 0.849121, motion
0.0318604, 1.07227, motion
0.09375, 1.27344, motion
0.0547791, 1.1709, motion
0.0260773, 0.668945, motion
0.0289764, 1.22852, motion
0.0209961, 0.827148, motion
0.00871277, 0.649414, motion
0.0238647, 0.807129, motion
0.00635529, 0.422363, motion
0.0086441, 0.476563, motion
0.092041, 1.45117, motion
0.00658798, 0.43457, motion
0.0026226, 0.428223, motion
0.117371, 1.78906, motion
0.00790405, 0.480957, motion
0.00102711, 0.166992, motion
0.0588074, 1.38184, motion
0.0145416, 0.829102, motion
0.00400162, 0.279297, motion
0.0463562, 1.23145, motion
0.0214996, 1.05371, motion
0.0188904, 0.837402, motion
0.0403748, 1.2627, motion
0.0232391, 1.02246, motion
0.0838013, 1.50098, motion
0.0193481, 0.76709, motion
0.0158539, 0.829102, motion
0.0883179, 1.43555, motion
0.00636292, 0.341309, motion
0.00725937, 0.608398, motion
0.0847778, 1.27734, motion
0.00958252, 0.510742, motion
0.000109732, 0.09375, motion
0.0551453, 1.14941, motion
0.0138779, 0.668945, motion
0.00208855, 0.344727, motion
0.0665894, 1.15234, motion
0.0228424, 0.806152, motion
0.0286255, 0.996582, motion
0.0154648, 0.698242, motion
0.0210266, 0.594238, motion
0.013649, 0.570801, motion
0.00248909, 0.269531, motion
0.0130463, 0.530273, motion
0.0383606, 0.918457, motion
0.0220184, 0.961426, motion
0.00862885, 0.584961, motion
0.0228424, 0.744629, motion
0.00338364, 0.28418, motion
0.000144362, 0.105957, motion
0.153809, 1.8623, motion
0.00608063, 0.482422, motion
0.000808239, 0.165039, motion
0.130493, 1.8252, motion
0.00342751, 0.398926, motion
0.0148849, 0.772949, motion
0.0390625, 1.12793, motion
0.0157013, 0.739258, motion
0.0327454, 0.852051, motion
0.00694275, 0.412109, motion
0.00689316, 0.597168, motion
0.0751343, 1.2627, motion
0.0124283, 0.72998, motion
0.00406265, 0.496094, motion
0.0329285, 0.788086, motion
0.0203094, 0.844238, motion
0.00161171, 0.296387, motion
0.055481, 1.0127, motion
0.0209198, 0.815918, motion
0.0104218, 0.924805, motion
0.0482178, 1.04883, motion
0.0140915, 0.689941, motion
0.00757599, 0.738281, motion
0.00336075, 0.330078, motion
0.0137482, 0.510254, motion
0.0141907, 0.842773, motion
0.00194645, 0.303711, motion
0.0447083, 1.0957, motion
0.0132065, 0.732422, motion
0.00150013, 0.261719, motion
0.00547791, 0.347168, motion
0.016983, 0.84375, motion
0.00343704, 0.335938, motion
0.000928402, 0.202148, motion
0.104248, 1.67578, motion
0.00803375, 0.655762, motion
0.00124836, 0.275879, motion
0.0485535, 1.2207, motion
0.0122833, 0.568359, motion
0.0180969, 0.88916, motion
0.0294037, 1.09863, motion
0.0109482, 0.624023, motion
0.031189, 0.916992, motion
0.00407791, 0.320313, motion
0.00831604, 0.462891, motion
0.101074, 1.72852, motion
0.00775909, 0.596191, motion
0.0197906, 0.844727, motion
0.0859375, 1.59961, motion
0.0174255, 0.840332, motion
0.00161934, 0.200195, motion
0.10553, 1.77344, motion
0.0284119, 0.930176, motion
0.0085907, 0.48877, motion
0.0184784, 0.744629, motion
0.0157013, 0.737305, motion
0.0125504, 0.687988, motion
0.0016346, 0.266602, motion
0.0119095, 0.551758, motion
0.0240479, 0.841309, motion
0.00378418, 0.282715, motion
0.00703812, 0.494141, motion
0.0319214, 0.95752, motion
0.00466537, 0.490234, motion
0.00393677, 0.458984, motion
0.059906, 1.25391, motion
0.0302582, 0.923828, motion
0.00181675, 0.315918, motion
0.059906, 1.06055, motion
0.0160675, 0.841309, motion
0.0132828, 0.959961, motion
0.0742188, 1.27637, motion
0.0260925, 0.967773, motion
0.0453491, 1.28418, motion
0.0429382, 1.32324, motion
0.0227203, 0.796875, motion
0.00936127, 0.706543, motion
0.00176716, 0.333984, motion
0.00779343, 0.496582, motion
0.0219269, 0.929688, motion
0.00967407, 0.973633, motion
0.034668, 1.03516, motion
0.0323792, 1.02246, motion
0.0248413, 0.834961, motion
0.00202942, 0.296875, motion
0.0169067, 0.879883, motion
0.00779343, 0.378418, motion
0.00785828, 0.80957, motion
0.00953674, 0.714844, motion
0.0113754, 0.507813, motion
0.0426941, 1.36328, motion
0.020401, 0.990723, motion
0.0134277, 0.757324, motion
0.0350952, 1.02344, motion
0.00521088, 0.403809, motion
0.00671768, 0.433105, motion
0.05896, 1.19238, motion
0.00270462, 0.257324, motion
0.00583649, 0.36377, motion
0.0196228, 0.588379, motion
0.00653839, 0.429199, motion
0.00142765, 0.254883, motion
0.0273132, 0.768555, motion
0.00748062, 0.413574, motion
0.00194931, 0.392578, motion
0.0387878, 1.21973, motion
0.0188599, 0.812988, motion
0.0396729, 1.49023, motion
0.0505371, 1.6416, motion
0.0185699, 0.590332, motion
0.106689, 1.69141, motion
0.0168915, 0.704102, motion
0.026825, 0.728516, motion
0.0742188, 1.52246, motion
0.00684357, 0.421875, motion
0.00345039, 0.498535, motion
0.0457764, 1.34668, motion
0.00531006, 0.523926, motion
0.00137901, 0.143066, motion
0.0397644, 1.27734, motion
0.0143204, 0.729492, motion
0.00265694, 0.378906, motion
0.0476074, 1.34668, motion
0.0285187, 1.00195, motion
0.0257721, 1.00684, motion
0.0237122, 0.998047, motion
0.0273132, 0.885254, motion
0.0231628, 0.875977, motion
0.00131512, 0.206055, motion
0.0227661, 0.937012, motion
0.0172424, 0.830078, motion
0.00469589, 0.42627, motion
0.0144501, 0.813965, motion
0.0367737, 0.915527, motion
0.0213928, 0.958008, motion
0.00165462, 0.23291, motion
0.0202179, 0.854492, motion
0.0130081, 0.770996, motion
0.0154953, 0.891113, motion
0.0218811, 0.937012, motion
0.0158844, 0.772461, motion
0.0506287, 1.29492, motion
0.0104675, 0.549805, motion
0.0324402, 1.08203, motion
0.0520935, 1.11133, motion
0.00360107, 0.276855, motion
0.0189667, 0.814453, motion
0.0418701, 1.10938, motion
0.0216064, 1.15918, motion
0.0292511, 1.22363, motion
0.0318298, 1.08203, motion
0.0181274, 0.865723, motion
0.000684738, 0.216309, motion
0.014595, 0.539063, motion
0.00985718, 0.514648, motion
0.00476074, 0.421387, motion
0.0060997, 0.589844, motion
0.0438843, 1.14551, motion
0.0194244, 0.803223, motion
0.0157623, 0.65625, motion
0.0158234, 0.47168, motion
0.0328064, 0.839355, motion
0.00517654, 0.341309, motion
0.0223999, 0.874512, motion
0.022522, 0.626465, motion
0.00343323, 0.319336, motion
0.00980377, 0.456055, motion
0.0523682, 1.05859, motion
0.00702286, 0.553223, motion
0.0039711, 0.394043, motion
0.046936, 1.01074, motion
0.0183258, 0.66748, motion
0.00374222, 0.454102, motion
0.0382385, 0.969238, motion
0.00563431, 0.350098, motion
0.0226746, 0.979004, motion
0.020813, 0.802246, motion
0.0172577, 0.568359, motion
0.0639038, 1.26172, motion
0.00592804, 0.42627, motion
0.0231018, 0.763672, motion
0.0998535, 1.71484, motion
0.0202179, 0.847656, motion
0.0152359, 0.564453, motion
0.101868, 1.60742, motion
0.0148163, 0.594727, motion
0.00506973, 0.437012, motion
0.0595703, 1.19043, motion
0.038147, 0.774902, motion
0.0114746, 0.858887, motion
0.0753784, 1.38379, motion
0.0135574, 0.490723, motion
0.0318298, 1.13965, motion
0.000167727, 0.0761719, motion
0.0404358, 1.05273, motion
0.0200043, 0.981934, motion
0.00901794, 0.552734, motion
0.0272369, 0.910645, motion
0.00830841, 0.48584, motion
0.0106506, 0.577637, motion
0.0266418, 0.986328, motion
0.00727844, 0.686523, motion
0.0124283, 0.52832, motion
0.000514984, 0.179688, motion
0.00658417, 0.504883, motion
0.0192871, 0.646973, motion
0.00844574, 0.635742, motion
0.0134888, 0.855469, motion
0.016983, 0.73291, motion
0.00920868, 0.515137, motion
0.000862598, 0.172852, motion
0.0241241, 0.729004, motion
0.00682449, 0.460938, motion
0.00747299, 0.466797, motion
0.0152054, 0.693359, motion
0.0472107, 1.25293, motion
0.00577927, 0.471191, motion
0.00678635, 0.665527, motion
0.0300293, 1.02246, motion
0.0158386, 0.68457, motion
0.00677109, 0.443848, motion
0.0294495, 1.07324, motion
0.0132141, 0.466309, motion
0.00837708, 0.850586, motion
0.0828857, 1.29297, motion
0.0246887, 0.61377, motion
0.0647583, 1.30371, motion
0.0360413, 1.03809, motion
0.0224457, 0.638184, motion
0.100281, 1.35352, motion
0.016037, 0.558105, motion
0.0139084, 0.852051, motion
0.062561, 1.13867, motion
0.0144043, 0.778809, motion
0.00421906, 0.40625, motion
0.0633545, 1.02051, motion
0.0080719, 0.402832, motion
0.00111389, 0.246582, motion
0.218384, 2.05469, motion
0.0105209, 0.623047, motion
0.026062, 1.37305, motion
0.212769, 2.10547, motion
0.0129547, 0.569824, motion
0.0538635, 1.20996, motion
0.0208435, 0.777832, motion
0.0250092, 1.05566, motion
0.0971069, 1.38281, motion
0.0147781, 0.527344, motion
0.0141907, 0.86084, motion
0.0149307, 0.823242, motion
0.011116, 0.610352, motion
0.0183868, 0.723145, motion
0.0170746, 0.771484, motion
0.0142212, 0.624512, motion
0.00569534, 0.379883, motion
0.0854492, 1.53223, motion
0.0172119, 0.633789, motion
0.0219879, 0.965332, motion
0.0725098, 1.24902, motion
0.00802612, 0.654785, motion
0.0491638, 1.30859, motion
0.0102692, 0.602051, motion
0.00586319, 0.481934, motion
0.0521851, 1.26855, motion
0.00218201, 0.23877, motion
0.0306549, 1.2373, motion
0.02948, 1.16016, motion
0.0185089, 0.726074, motion
0.0342407, 1.10742, motion
0.155762, 1.82227, motion
0.0510864, 1.20996, motion
0.0046463, 0.344238, motion
0.0675659, 1.41406, motion
0.00656891, 0.427734, motion
0.0587158, 1.61914, motion
0.0632935, 1.48633, motion
0.0170898, 0.619141, motion
0.0367126, 1.30078, motion
0.0170746, 0.751465, motion
0.0310669, 1.17188, motion
0.0568848, 1.39844, motion
0.00747681, 0.432617, motion
0.00748062, 0.608398, motion
0.0160522, 0.869141, motion
0.0472717, 1.30273, motion
0.014061, 0.650879, motion
0.0791626, 1.52051, motion
0.0299072, 1.02246, motion
0.0312805, 0.973633, motion
0.0983887, 1.36523, motion
0.00712204, 0.412109, motion
0.0176697, 0.879883, motion
0.0173492, 0.728516, motion
0.0144958, 0.863281, motion
0.0101624, 0.967285, motion
0.0846558, 1.31348, motion
0.0278931, 0.922852, motion
0.000895977, 0.238281, motion
0.0916748, 1.42578, motion
0.0437012, 1.12109, motion
0.029068, 1.21484, motion
0.0599365, 1.39941, motion
0.0350952, 1.03906, motion
0.0663452, 1.43555, motion
0.0232239, 0.903809, motion
0.034668, 1.02148, motion
0.0935059, 1.44922, motion
0.00512695, 0.354004, motion
0.0335388, 1.08008, motion
0.0228729, 0.818848, motion
0.026535, 1.01074, motion
0.00741577, 0.851563, motion
0.0767212, 1.43555, motion
0.0341492, 1.0127, motion
0.0015974, 0.300293, motion
0.0613403, 1.1709, motion
0.0197449, 0.858887, motion
0.0271912, 1.13477, motion
0.0304108, 1.12891, motion
0.00904846, 0.541504, motion
0.0284424, 0.893555, motion
0.00119877, 0.276367, motion
0.00462341, 0.411621, motion
0.0342712, 0.935547, motion
0.00159073, 0.274902, motion
0.00832367, 0.597168, motion
0.0245361, 0.841797, motion
0.0030117, 0.30957, motion
0.00437927, 0.373047, motion
0.0145798, 0.595703, motion
0.0174561, 0.564941, motion
0.00440598, 0.332031, motion
0.0144653, 0.647461, motion
0.0253296, 0.895996, motion
0.00704193, 0.686035, motion
0.0353394, 1.18652, motion
0.0396118, 1.19434, motion
0.0637207, 1.3457, motion
0.0180206, 0.791992, motion
0.0586853, 1.27832, motion
0.0765381, 1.35059, motion
0.00367737, 0.268066, motion
0.024826, 0.98584, motion
0.0623474, 1.31934, motion
0.00459671, 0.649414, motion
0.0151367, 0.904785, motion
0.049469, 1.125, motion
0.0611267, 1.32715, motion
0.00932312, 0.555176, motion
0.0651245, 1.1543, motion
0.074646, 1.2793, motion
0.00450516, 0.450195, motion
0.0308838, 1.06641, motion
0.0170746, 0.839355, motion
0.133423, 1.96973, motion
0.024292, 0.904785, motion
0.0218658, 1.05469, motion
0.0205536, 1.00195, motion
0.00270653, 0.270996, motion
0.017746, 1.0459, motion
0.0424194, 1.16895, motion
0.0196991, 0.962402, motion
0.0179443, 1.00684, motion
0.0364075, 1.10547, motion
0.041626, 1.06055, motion
0.00236511, 0.261719, motion
0.0569763, 1.32129, motion
0.0153351, 0.649414, motion
0.0130844, 0.944336, motion
0.0153198, 0.664551, motion
0.0116425, 0.451172, motion
0.0380859, 1.38281, motion
0.0124817, 0.658691, motion
0.0160828, 0.735352, motion
0.0447998, 1.32227, motion
0.00703812, 0.419434, motion
0.0112534, 0.888672, motion
0.0874634, 1.68066, motion
0.0117798, 0.659668, motion
0.00374222, 0.452148, motion
0.0835571, 1.63477, motion
0.0135422, 0.522949, motion
0.000228047, 0.137695, motion
0.0641479, 1.51465, motion
0.0122681, 0.683105, motion
0.00852203, 0.662109, motion
0.0680542, 1.51367, motion
0.0142593, 0.585449, motion
0.0383911, 1.35059, motion
0.0207062, 0.855957, motion
0.0031662, 0.387695, motion
0.145752, 2.01563, motion
0.00817871, 0.457031, motion
0.00939941, 0.620117, motion
0.13916, 2.04492, motion
0.012352, 0.584473, motion
0.00111198, 0.316895, motion
0.174683, 2.05273, motion
0.00757599, 0.45752, motion
0.000620365, 0.13916, motion
0.0977783, 1.75684, motion
0.0090332, 0.38623, motion
0.0107422, 1.02734, motion
0.0806885, 1.70508, motion
0.00804901, 0.575195, motion
0.0571289, 1.6084, motion
0.0287933, 0.984863, motion
0.0129395, 0.70166, motion
0.0509033, 1.3291, motion
0.00791168, 0.42041, motion
0.00611496, 0.512207, motion
0.0664673, 1.51172, motion
0.00970459, 0.616699, motion
0.00492477, 0.492676, motion
0.0617065, 1.28027, motion
0.00523758, 0.396973, motion
0.000150681, 0.0991211, motion
0.135376, 1.78516, motion
0.0115738, 0.685059, motion
0.0176697, 1.06738, motion
0.0966187, 1.52051, motion
0.0142441, 0.773926, motion
0.103149, 1.91406, motion
0.0297546, 0.991699, motion
0.00937653, 0.687012, motion
0.141479, 1.91406, motion
0.012085, 0.5, motion
0.00746536, 0.526367, motion
0.147949, 2.10156, motion
0.00897217, 0.689453, motion
0.00275612, 0.223145, motion
0.123657, 1.73438, motion
0.0121536, 0.750488, motion
0.000973225, 0.197266, motion
0.0944214, 1.78418, motion
0.00725937, 0.56543, motion
0.0125809, 1.12402, motion
0.12854, 1.89258, motion
0.00559235, 0.554688, motion
0.0387573, 1.07422, motion
0.0183868, 0.746094, motion
0.00704956, 0.648926, motion
0.0224762, 0.669434, motion
0.0025425, 0.242676, motion
0.00725937, 0.611328, motion
0.0426025, 0.922363, motion
0.0109711, 0.706055, motion
0.000158072, 0.0576172, motion
0.0778198, 1.28516, motion
0.00315475, 0.351074, motion
0.000324249, 0.160156, motion
0.110718, 1.72168, motion
0.0109558, 0.669434, motion
0.0208282, 1.03027, motion
0.0932007, 1.61328, motion
0.0188293, 0.883301, motion
0.0903931, 1.57715, motion
0.0282135, 0.931152, motion
0.0153732, 0.691895, motion
0.0982056, 1.35938, motion
0.00830078, 0.469727, motion
0.0160065, 0.794434, motion
0.133789, 1.74512, motion
0.00648499, 0.556641, motion
0.00105572, 0.129883, motion
0.117004, 1.75488, motion
0.00473022, 0.450195, motion
0.00321388, 0.382813, motion
0.0154266, 0.595703, motion
0.0107346, 0.550781, motion
0.0138168, 0.961426, motion
0.00518799, 0.600098, motion
0.00629807, 0.503418, motion
0.0231476, 0.961426, motion
0.00139809, 0.172852, motion
0.00630951, 0.599121, motion
0.020874, 0.664063, motion
0.00343323, 0.314453, motion
0.0167236, 0.864746, motion
0.0688477, 1.30859, motion
0.0087204, 0.527832, motion
0.0171509, 0.637207, motion
0.0946045, 1.49121, motion
0.010376, 0.428711, motion
0.00630569, 0.353027, motion
0.00906372, 0.787109, motion
0.016449, 0.722168, motion
0.00872803, 0.586914, motion
0.00866699, 0.42334, motion
0.135132, 1.77441, motion
0.0228119, 0.760254, motion
0.00822449, 0.507813, motion
0.0158081, 0.776855, motion
0.0203857, 0.665527, motion
0.00214195, 0.279297, motion
0.109558, 1.7207, motion
0.0282593, 0.904785, motion
0.0493164, 1.55176, motion
0.0339355, 1.48047, motion
0.0702515, 1.4082, motion
0.00862122, 0.484375, motion
0.00167179, 0.234863, motion
0.0406799, 1.26172, motion
0.00820923, 0.588379, motion
0.00672531, 0.689453, motion
0.00508499, 0.335938, motion
