# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
1391470.306127, 4
1391470.326590, 4
1391470.347049, 4
1391470.367510, 4
1391470.387985, 4
1391470.408450, 4
1391470.428913, 4
1391470.449376, 4
1391470.469841, 4
1391470.490346, 4
1391470.510845, 4
1391470.531315, 4
1391470.551781, 4
1391470.572245, 4
1391470.592824, 4
1391470.613287, 4
1391470.633750, 4
1391470.654213, 4
1391470.674673, 4
1391470.695135, 4
1391470.715596, 4
1391470.736065, 4
1391470.756527, 4
1391470.776988, 4
1391470.797448, 4
1391470.817908, 4
1391470.838369, 4
1391470.858829, 4
1391470.879290, 4
1391470.899750, 4
1391470.920211, 4
1391470.940672, 4
1391470.961132, 4
1391470.981592, 4
1391471.002053, 4
1391471.022512, 4
1391471.042971, 4
1391471.063677, 4
1391471.084137, 4
1391471.104598, 4
1391471.125057, 4
1391471.145517, 4
1391471.165978, 4
1391471.186438, 4
1391471.206905, 4
1391471.227395, 4
1391471.247860, 4
1391471.268322, 4
1391471.288783, 4
1391471.309242, 4
1391471.329701, 4
1391471.350166, 4
1391471.370666, 4
1391471.391135, 4
1391471.411597, 4
1391471.432064, 4
1391471.452524, 4
1391471.472985, 4
1391471.493408, 4
1391471.513911, 4
1391471.534551, 4
1391471.555024, 4
1391471.575490, 4
1391471.595951, 4
1391471.616413, 4
1391471.636873, 4
1391471.657333, 4
1391471.677793, 4
1391471.698251, 4
1391471.718711, 4
1391471.739170, 4
1391471.759629, 4
1391471.780090, 4
1391471.800550, 4
1391471.821019, 4
1391471.841481, 4
1391471.861941, 4
1391471.882402, 4
1391471.902864, 4
1391471.923324, 4
1391471.943785, 4
1391471.964246, 4
1391471.984706, 4
1391472.005330, 4
1391472.025790, 4
1391472.046250, 4
1391472.066710, 4
1391472.087169, 4
1391472.107629, 4
1391472.128089, 4
1391472.148548, 4
1391472.169008, 4
1391472.189467, 4
1391472.209926, 4
1391472.230385, 4
1391472.250845, 4
1391472.271306, 4
1391472.291767, 4
1391472.312227, 4
1391472.332687, 4
1391472.353147, 4
1391472.373606, 4
1391472.394066, 4
1391472.414527, 4
1391472.434987, 4
1391472.455446, 4
1391472.476158, 4
1391472.496617, 4
1391472.517080, 4
1391472.537587, 4
1391472.558064, 4
1391472.578528, 4
1391472.598991, 4
1391472.619451, 4
1391472.639911, 4
1391472.660372, 4
1391472.680832, 4
1391472.701293, 4
1391472.721754, 4
1391472.742213, 4
1391472.762676, 4
1391472.783135, 4
1391472.803597, 4
1391472.824064, 4
1391472.844525, 4
1391472.864984, 4
1391472.885445, 4
1391472.905905, 4
1391472.926368, 4
1391472.946947, 4
1391472.967407, 4
