Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
23.043977100,1,0,0,0,0
23.043977600,1,0,0,1,0
23.043978500,1,0,0,1,1
23.043979780,1,0,0,1,0
23.043980240,1,0,0,0,0
23.043981200,1,0,0,0,1
23.043982480,1,0,0,0,0
23.043983880,1,0,0,0,1
23.043985160,1,0,0,0,0
23.043986580,1,0,0,0,1
23.043987860,1,0,0,0,0
23.043988060,1,0,0,1,0
23.043988740,1,0,0,0,0
23.043990160,1,0,0,0,1
23.043991440,1,0,0,0,0
23.043992860,1,0,0,0,1
23.043994140,1,0,0,0,0
23.043995540,1,0,0,0,1
23.043996820,1,0,0,0,0
23.043998240,1,0,0,0,1
23.043999520,1,0,0,0,0
23.044000060,1,0,0,1,0
23.044000940,1,0,0,1,1
23.044002220,1,0,0,1,0
23.044003620,1,0,0,1,1
23.044004900,1,0,0,1,0
23.044006320,1,0,0,1,1
23.044007600,1,0,0,1,0
23.044009000,1,0,0,1,1
23.044010280,1,0,0,1,0
23.044010380,1,0,0,0,0
23.044011700,1,0,0,0,1
23.044012980,1,0,0,0,0
23.044013180,1,0,0,1,0
23.044013880,1,0,0,0,0
23.044015300,1,0,0,0,1
23.044017080,1,0,0,1,1
23.044078860,1,0,0,0,1
23.044080200,1,0,0,0,0
23.044080680,1,0,0,1,0
23.044081580,1,0,0,1,1
23.044082900,1,0,0,1,0
23.044084280,1,0,0,1,1
23.044085580,1,0,0,1,0
23.044086040,1,0,0,0,0
23.044086980,1,0,0,0,1
23.044088280,1,0,0,0,0
23.044088760,1,0,0,1,0
23.044089680,1,0,0,1,1
23.044090960,1,0,0,1,0
23.044091420,1,0,0,0,0
23.044092360,1,0,0,0,1
23.044093660,1,0,0,0,0
23.044094160,1,0,0,1,0
23.044095060,1,0,0,1,1
23.044096340,1,0,0,1,0
23.044096800,1,0,0,0,0
23.044097760,1,0,0,0,1
23.044099040,1,0,0,0,0
23.044099540,1,0,0,1,0
23.044100440,1,0,0,1,1
23.044101740,1,0,0,1,0
23.044101820,1,0,0,0,0
23.044103140,1,0,0,0,1
23.044104420,1,0,0,0,0
23.044106720,1,0,0,0,1
23.044108000,1,0,0,0,0
23.044108220,1,0,0,1,0
23.044109420,1,0,0,1,1
23.044110700,1,0,0,1,0
23.044112100,1,0,0,1,1
23.044113380,1,0,0,1,0
23.044113480,1,0,0,0,0
23.044114800,1,0,0,0,1
23.044116080,1,0,0,0,0
23.044116280,1,0,0,1,0
23.044117500,1,0,0,1,1
23.044118780,1,0,0,1,0
23.044120180,1,0,0,1,1
23.044121460,1,0,0,1,0
23.044121560,1,0,0,0,0
23.044122880,1,0,0,0,1
23.044124160,1,0,0,0,0
23.044125560,1,0,0,0,1
23.044126840,1,0,0,0,0
23.044127060,1,0,0,1,0
23.044128260,1,0,0,1,1
23.044129540,1,0,0,1,0
23.044130440,1,0,0,0,0
23.044131840,1,0,0,0,1
23.044133640,1,0,0,1,1
23.044192420,1,0,0,0,1
23.044193760,1,0,0,0,0
23.044194240,1,0,0,1,0
23.044195140,1,0,0,1,1
23.044196440,1,0,0,1,0
23.044197840,1,0,0,1,1
23.044199140,1,0,0,1,0
23.044199580,1,0,0,0,0
23.044200520,1,0,0,0,1
23.044201820,1,0,0,0,0
23.044202320,1,0,0,1,0
23.044203220,1,0,0,1,1
23.044204520,1,0,0,1,0
23.044204960,1,0,0,0,0
23.044205920,1,0,0,0,1
23.044207200,1,0,0,0,0
23.044207720,1,0,0,1,0
23.044208620,1,0,0,1,1
23.044209900,1,0,0,1,0
23.044210360,1,0,0,0,0
23.044211300,1,0,0,0,1
23.044212580,1,0,0,0,0
23.044214000,1,0,0,0,1
23.044215280,1,0,0,0,0
23.044216700,1,0,0,0,1
23.044217960,1,0,0,0,0
23.044218180,1,0,0,1,0
23.044218860,1,0,0,0,0
23.044220280,1,0,0,0,1
23.044221560,1,0,0,0,0
23.044222980,1,0,0,0,1
23.044224240,1,0,0,0,0
23.044225660,1,0,0,0,1
23.044226940,1,0,0,0,0
23.044228360,1,0,0,0,1
23.044229640,1,0,0,0,0
23.044230160,1,0,0,1,0
23.044231040,1,0,0,1,1
23.044232320,1,0,0,1,0
23.044233740,1,0,0,1,1
23.044235020,1,0,0,1,0
23.044236420,1,0,0,1,1
23.044237700,1,0,0,1,0
23.044239120,1,0,0,1,1
23.044240400,1,0,0,1,0
23.044240480,1,0,0,0,0
23.044241820,1,0,0,0,1
23.044243080,1,0,0,0,0
23.044243280,1,0,0,1,0
23.044243980,1,0,0,0,0
23.044245400,1,0,0,0,1
23.044247200,1,0,0,1,1
23.044314940,1,0,0,0,1
23.044316280,1,0,0,0,0
23.044316760,1,0,0,1,0
23.044317660,1,0,0,1,1
23.044318980,1,0,0,1,0
23.044320360,1,0,0,1,1
23.044321680,1,0,0,1,0
23.044322120,1,0,0,0,0
23.044323060,1,0,0,0,1
23.044324360,1,0,0,0,0
23.044324840,1,0,0,1,0
23.044325760,1,0,0,1,1
23.044327060,1,0,0,1,0
23.044327500,1,0,0,0,0
23.044328440,1,0,0,0,1
23.044329740,1,0,0,0,0
23.044330240,1,0,0,1,0
23.044331140,1,0,0,1,1
23.044332440,1,0,0,1,0
23.044332880,1,0,0,0,0
23.044333840,1,0,0,0,1
23.044335120,1,0,0,0,0
23.044335620,1,0,0,1,0
23.044336540,1,0,0,1,1
23.044337820,1,0,0,1,0
23.044337900,1,0,0,0,0
23.044339220,1,0,0,0,1
23.044340500,1,0,0,0,0
23.044342820,1,0,0,0,1
23.044344080,1,0,0,0,0
23.044344300,1,0,0,1,0
23.044345500,1,0,0,1,1
23.044346780,1,0,0,1,0
23.044348200,1,0,0,1,1
23.044349480,1,0,0,1,0
23.044349560,1,0,0,0,0
23.044350880,1,0,0,0,1
23.044352160,1,0,0,0,0
23.044352360,1,0,0,1,0
23.044353580,1,0,0,1,1
23.044354860,1,0,0,1,0
23.044356260,1,0,0,1,1
23.044357540,1,0,0,1,0
23.044357640,1,0,0,0,0
23.044358960,1,0,0,0,1
23.044360240,1,0,0,0,0
23.044361640,1,0,0,0,1
23.044362920,1,0,0,0,0
23.044363140,1,0,0,1,0
23.044364340,1,0,0,1,1
23.044365620,1,0,0,1,0
23.044366520,1,0,0,0,0
23.044367940,1,0,0,0,1
23.044369720,1,0,0,1,1
23.044421440,1,0,0,0,1
23.044422800,1,0,0,0,0
23.044423260,1,0,0,1,0
23.044424160,1,0,0,1,1
23.044425480,1,0,0,1,0
23.044426860,1,0,0,1,1
23.044428180,1,0,0,1,0
23.044428620,1,0,0,0,0
23.044429560,1,0,0,0,1
23.044430860,1,0,0,0,0
23.044431340,1,0,0,1,0
23.044432260,1,0,0,1,1
23.044433560,1,0,0,1,0
23.044434000,1,0,0,0,0
23.044434960,1,0,0,0,1
23.044436240,1,0,0,0,0
23.044436740,1,0,0,1,0
23.044437640,1,0,0,1,1
23.044438940,1,0,0,1,0
23.044439380,1,0,0,0,0
23.044440340,1,0,0,0,1
23.044441620,1,0,0,0,0
23.044443020,1,0,0,0,1
23.044444320,1,0,0,0,0
23.044445720,1,0,0,0,1
23.044447000,1,0,0,0,0
23.044447220,1,0,0,1,0
23.044447900,1,0,0,0,0
23.044449320,1,0,0,0,1
23.044450580,1,0,0,0,0
23.044452000,1,0,0,0,1
23.044453280,1,0,0,0,0
23.044454700,1,0,0,0,1
23.044455980,1,0,0,0,0
23.044457380,1,0,0,0,1
23.044458660,1,0,0,0,0
23.044459200,1,0,0,1,0
23.044460080,1,0,0,1,1
23.044461360,1,0,0,1,0
23.044462760,1,0,0,1,1
23.044464040,1,0,0,1,0
23.044465460,1,0,0,1,1
23.044466740,1,0,0,1,0
23.044468160,1,0,0,1,1
23.044469420,1,0,0,1,0
23.044469520,1,0,0,0,0
23.044470840,1,0,0,0,1
23.044472120,1,0,0,0,0
23.044472320,1,0,0,1,0
23.044473020,1,0,0,0,0
23.044474440,1,0,0,0,1
23.044476220,1,0,0,1,1
23.044537800,1,0,0,0,1
23.044539160,1,0,0,0,0
23.044539640,1,0,0,1,0
23.044540540,1,0,0,1,1
23.044541840,1,0,0,1,0
23.044543220,1,0,0,1,1
23.044544540,1,0,0,1,0
23.044544980,1,0,0,0,0
23.044545920,1,0,0,0,1
23.044547220,1,0,0,0,0
23.044547720,1,0,0,1,0
23.044548620,1,0,0,1,1
23.044549920,1,0,0,1,0
23.044550360,1,0,0,0,0
23.044551320,1,0,0,0,1
23.044552600,1,0,0,0,0
23.044553100,1,0,0,1,0
23.044554000,1,0,0,1,1
23.044555300,1,0,0,1,0
23.044555740,1,0,0,0,0
23.044556700,1,0,0,0,1
23.044557980,1,0,0,0,0
23.044558480,1,0,0,1,0
23.044559380,1,0,0,1,1
23.044560680,1,0,0,1,0
23.044560760,1,0,0,0,0
23.044562080,1,0,0,0,1
23.044563360,1,0,0,0,0
23.044565680,1,0,0,0,1
23.044566960,1,0,0,0,0
23.044567160,1,0,0,1,0
23.044568360,1,0,0,1,1
23.044569640,1,0,0,1,0
23.044571060,1,0,0,1,1
23.044572340,1,0,0,1,0
23.044572420,1,0,0,0,0
23.044573740,1,0,0,0,1
23.044575020,1,0,0,0,0
23.044575240,1,0,0,1,0
23.044576440,1,0,0,1,1
23.044577720,1,0,0,1,0
23.044579140,1,0,0,1,1
23.044580420,1,0,0,1,0
23.044580500,1,0,0,0,0
23.044581820,1,0,0,0,1
23.044583100,1,0,0,0,0
23.044584520,1,0,0,0,1
23.044585780,1,0,0,0,0
23.044586000,1,0,0,1,0
23.044587200,1,0,0,1,1
23.044588480,1,0,0,1,0
23.044589380,1,0,0,0,0
23.044590800,1,0,0,0,1
23.044592600,1,0,0,1,1
23.044645160,1,0,0,0,1
23.044646500,1,0,0,0,0
23.044646980,1,0,0,1,0
23.044647880,1,0,0,1,1
23.044649200,1,0,0,1,0
23.044650580,1,0,0,1,1
23.044651880,1,0,0,1,0
23.044652340,1,0,0,0,0
23.044653280,1,0,0,0,1
23.044654580,1,0,0,0,0
23.044655060,1,0,0,1,0
23.044655980,1,0,0,1,1
23.044657260,1,0,0,1,0
23.044657720,1,0,0,0,0
23.044658680,1,0,0,0,1
23.044659960,1,0,0,0,0
23.044660460,1,0,0,1,0
23.044661360,1,0,0,1,1
23.044662640,1,0,0,1,0
23.044663100,1,0,0,0,0
23.044664060,1,0,0,0,1
23.044665340,1,0,0,0,0
23.044666740,1,0,0,0,1
23.044668020,1,0,0,0,0
23.044669440,1,0,0,0,1
23.044670720,1,0,0,0,0
23.044670940,1,0,0,1,0
23.044671620,1,0,0,0,0
23.044673020,1,0,0,0,1
23.044674300,1,0,0,0,0
23.044675720,1,0,0,0,1
23.044677000,1,0,0,0,0
23.044678420,1,0,0,0,1
23.044679680,1,0,0,0,0
23.044681100,1,0,0,0,1
23.044682380,1,0,0,0,0
23.044682920,1,0,0,1,0
23.044683800,1,0,0,1,1
23.044685080,1,0,0,1,0
23.044686480,1,0,0,1,1
23.044687760,1,0,0,1,0
23.044689180,1,0,0,1,1
23.044690460,1,0,0,1,0
23.044691860,1,0,0,1,1
23.044693140,1,0,0,1,0
23.044693240,1,0,0,0,0
23.044694560,1,0,0,0,1
23.044695840,1,0,0,0,0
23.044696040,1,0,0,1,0
23.044696740,1,0,0,0,0
23.044698140,1,0,0,0,1
23.044699940,1,0,0,1,1
23.044754320,1,0,0,0,1
23.044755660,1,0,0,0,0
23.044756140,1,0,0,1,0
23.044757040,1,0,0,1,1
23.044758360,1,0,0,1,0
23.044759740,1,0,0,1,1
23.044761040,1,0,0,1,0
23.044761500,1,0,0,0,0
23.044762440,1,0,0,0,1
23.044763740,1,0,0,0,0
23.044764220,1,0,0,1,0
23.044765120,1,0,0,1,1
23.044766420,1,0,0,1,0
23.044766880,1,0,0,0,0
23.044767820,1,0,0,0,1
23.044769120,1,0,0,0,0
23.044769620,1,0,0,1,0
23.044770520,1,0,0,1,1
23.044771800,1,0,0,1,0
23.044772260,1,0,0,0,0
23.044773200,1,0,0,0,1
23.044774500,1,0,0,0,0
23.044775000,1,0,0,1,0
23.044775900,1,0,0,1,1
23.044777180,1,0,0,1,0
23.044777280,1,0,0,0,0
23.044778600,1,0,0,0,1
23.044779880,1,0,0,0,0
23.044782180,1,0,0,0,1
23.044783460,1,0,0,0,0
23.044783680,1,0,0,1,0
23.044784880,1,0,0,1,1
23.044786160,1,0,0,1,0
23.044787580,1,0,0,1,1
23.044788840,1,0,0,1,0
23.044788940,1,0,0,0,0
23.044790260,1,0,0,0,1
23.044791540,1,0,0,0,0
23.044791740,1,0,0,1,0
23.044792960,1,0,0,1,1
23.044794220,1,0,0,1,0
23.044795640,1,0,0,1,1
23.044796920,1,0,0,1,0
23.044797020,1,0,0,0,0
23.044798340,1,0,0,0,1
23.044799600,1,0,0,0,0
23.044801020,1,0,0,0,1
23.044802300,1,0,0,0,0
23.044802520,1,0,0,1,0
23.044803720,1,0,0,1,1
23.044805000,1,0,0,1,0
23.044805900,1,0,0,0,0
23.044807300,1,0,0,0,1
23.044809100,1,0,0,1,1
23.044861520,1,0,0,0,1
23.044862860,1,0,0,0,0
23.044863340,1,0,0,1,0
23.044864240,1,0,0,1,1
23.044865560,1,0,0,1,0
23.044866940,1,0,0,1,1
23.044868240,1,0,0,1,0
23.044868700,1,0,0,0,0
23.044869640,1,0,0,0,1
23.044870940,1,0,0,0,0
23.044871420,1,0,0,1,0
23.044872320,1,0,0,1,1
23.044873620,1,0,0,1,0
23.044874080,1,0,0,0,0
23.044875020,1,0,0,0,1
23.044876320,1,0,0,0,0
23.044876820,1,0,0,1,0
23.044877720,1,0,0,1,1
23.044879000,1,0,0,1,0
23.044879460,1,0,0,0,0
23.044880400,1,0,0,0,1
23.044881700,1,0,0,0,0
23.044883100,1,0,0,0,1
23.044884380,1,0,0,0,0
23.044885800,1,0,0,0,1
23.044887080,1,0,0,0,0
23.044887280,1,0,0,1,0
23.044887960,1,0,0,0,0
23.044889380,1,0,0,0,1
23.044890660,1,0,0,0,0
23.044892080,1,0,0,0,1
23.044893360,1,0,0,0,0
23.044894760,1,0,0,0,1
23.044896040,1,0,0,0,0
23.044897460,1,0,0,0,1
23.044898740,1,0,0,0,0
23.044899260,1,0,0,1,0
23.044900140,1,0,0,1,1
23.044901420,1,0,0,1,0
23.044902840,1,0,0,1,1
23.044904120,1,0,0,1,0
23.044905540,1,0,0,1,1
23.044906820,1,0,0,1,0
23.044908220,1,0,0,1,1
23.044909500,1,0,0,1,0
23.044909600,1,0,0,0,0
23.044910920,1,0,0,0,1
23.044912200,1,0,0,0,0
23.044912400,1,0,0,1,0
23.044913080,1,0,0,0,0
23.044914520,1,0,0,0,1
23.044916300,1,0,0,1,1
23.044976080,1,0,0,0,1
23.044977420,1,0,0,0,0
23.044977920,1,0,0,1,0
23.044978820,1,0,0,1,1
23.044980120,1,0,0,1,0
23.044981500,1,0,0,1,1
23.044982820,1,0,0,1,0
23.044983260,1,0,0,0,0
23.044984200,1,0,0,0,1
23.044985500,1,0,0,0,0
23.044986000,1,0,0,1,0
23.044986900,1,0,0,1,1
23.044988200,1,0,0,1,0
23.044988640,1,0,0,0,0
23.044989600,1,0,0,0,1
23.044990880,1,0,0,0,0
23.044991380,1,0,0,1,0
23.044992280,1,0,0,1,1
23.044993580,1,0,0,1,0
23.044994020,1,0,0,0,0
23.044994980,1,0,0,0,1
23.044996260,1,0,0,0,0
23.044996760,1,0,0,1,0
23.044997660,1,0,0,1,1
23.044998960,1,0,0,1,0
23.044999040,1,0,0,0,0
23.045000360,1,0,0,0,1
23.045001640,1,0,0,0,0
23.045003960,1,0,0,0,1
23.045005220,1,0,0,0,0
23.045005440,1,0,0,1,0
23.045006640,1,0,0,1,1
23.045007920,1,0,0,1,0
23.045009340,1,0,0,1,1
23.045010620,1,0,0,1,0
23.045010700,1,0,0,0,0
23.045012020,1,0,0,0,1
23.045013300,1,0,0,0,0
23.045013520,1,0,0,1,0
23.045014720,1,0,0,1,1
23.045016000,1,0,0,1,0
23.045017400,1,0,0,1,1
23.045018680,1,0,0,1,0
23.045018780,1,0,0,0,0
23.045020100,1,0,0,0,1
23.045021380,1,0,0,0,0
23.045022800,1,0,0,0,1
23.045024060,1,0,0,0,0
23.045024280,1,0,0,1,0
23.045025480,1,0,0,1,1
23.045026760,1,0,0,1,0
23.045027660,1,0,0,0,0
23.045029080,1,0,0,0,1
23.045030860,1,0,0,1,1
23.045075320,1,0,0,0,1
23.045076660,1,0,0,0,0
23.045077140,1,0,0,1,0
23.045078040,1,0,0,1,1
23.045079360,1,0,0,1,0
23.045080740,1,0,0,1,1
23.045082040,1,0,0,1,0
23.045082500,1,0,0,0,0
23.045083420,1,0,0,0,1
23.045084740,1,0,0,0,0
23.045085220,1,0,0,1,0
23.045086120,1,0,0,1,1
23.045087420,1,0,0,1,0
23.045087880,1,0,0,0,0
23.045088820,1,0,0,0,1
23.045090120,1,0,0,0,0
23.045090600,1,0,0,1,0
23.045091520,1,0,0,1,1
23.045092800,1,0,0,1,0
23.045093260,1,0,0,0,0
23.045094200,1,0,0,0,1
23.045095500,1,0,0,0,0
23.045096900,1,0,0,0,1
23.045098180,1,0,0,0,0
23.045099600,1,0,0,0,1
23.045100880,1,0,0,0,0
23.045101080,1,0,0,1,0
23.045101760,1,0,0,0,0
23.045103180,1,0,0,0,1
23.045104460,1,0,0,0,0
23.045105880,1,0,0,0,1
23.045107140,1,0,0,0,0
23.045108560,1,0,0,0,1
23.045109840,1,0,0,0,0
23.045111260,1,0,0,0,1
23.045112540,1,0,0,0,0
23.045113060,1,0,0,1,0
23.045113940,1,0,0,1,1
23.045115220,1,0,0,1,0
23.045116640,1,0,0,1,1
23.045117920,1,0,0,1,0
23.045119320,1,0,0,1,1
23.045120600,1,0,0,1,0
23.045122020,1,0,0,1,1
23.045123300,1,0,0,1,0
23.045123400,1,0,0,0,0
23.045124720,1,0,0,0,1
23.045125980,1,0,0,0,0
23.045126200,1,0,0,1,0
23.045126880,1,0,0,0,0
23.045128300,1,0,0,0,1
23.045130100,1,0,0,1,1
23.045179700,1,0,0,0,1
23.045181060,1,0,0,0,0
23.045181520,1,0,0,1,0
23.045182440,1,0,0,1,1
23.045183740,1,0,0,1,0
23.045185120,1,0,0,1,1
23.045186440,1,0,0,1,0
23.045186880,1,0,0,0,0
23.045187820,1,0,0,0,1
23.045189120,1,0,0,0,0
23.045189620,1,0,0,1,0
23.045190520,1,0,0,1,1
23.045191820,1,0,0,1,0
23.045192260,1,0,0,0,0
23.045193220,1,0,0,0,1
23.045194500,1,0,0,0,0
23.045195000,1,0,0,1,0
23.045195900,1,0,0,1,1
23.045197200,1,0,0,1,0
23.045197640,1,0,0,0,0
23.045198600,1,0,0,0,1
23.045199880,1,0,0,0,0
23.045200380,1,0,0,1,0
23.045201280,1,0,0,1,1
23.045202580,1,0,0,1,0
23.045202660,1,0,0,0,0
23.045203980,1,0,0,0,1
23.045205260,1,0,0,0,0
23.045207580,1,0,0,0,1
23.045208840,1,0,0,0,0
23.045209060,1,0,0,1,0
23.045210260,1,0,0,1,1
23.045211540,1,0,0,1,0
23.045212960,1,0,0,1,1
23.045214240,1,0,0,1,0
23.045214320,1,0,0,0,0
23.045215640,1,0,0,0,1
23.045216920,1,0,0,0,0
23.045217140,1,0,0,1,0
23.045218340,1,0,0,1,1
23.045219620,1,0,0,1,0
23.045221020,1,0,0,1,1
23.045222300,1,0,0,1,0
23.045222400,1,0,0,0,0
23.045223720,1,0,0,0,1
23.045225000,1,0,0,0,0
23.045226420,1,0,0,0,1
23.045227680,1,0,0,0,0
23.045227900,1,0,0,1,0
23.045229100,1,0,0,1,1
23.045230380,1,0,0,1,0
23.045231280,1,0,0,0,0
23.045232700,1,0,0,0,1
23.045234480,1,0,0,1,1
23.045276920,1,0,0,0,1
23.045278280,1,0,0,0,0
23.045278760,1,0,0,1,0
23.045279660,1,0,0,1,1
23.045280960,1,0,0,1,0
23.045282340,1,0,0,1,1
23.045283660,1,0,0,1,0
23.045284100,1,0,0,0,0
23.045285040,1,0,0,0,1
23.045286340,1,0,0,0,0
23.045286840,1,0,0,1,0
23.045287740,1,0,0,1,1
23.045289040,1,0,0,1,0
23.045289480,1,0,0,0,0
23.045290440,1,0,0,0,1
23.045291720,1,0,0,0,0
23.045292220,1,0,0,1,0
23.045293120,1,0,0,1,1
23.045294420,1,0,0,1,0
23.045294860,1,0,0,0,0
23.045295820,1,0,0,0,1
23.045297100,1,0,0,0,0
23.045298520,1,0,0,0,1
23.045299800,1,0,0,0,0
23.045301200,1,0,0,0,1
23.045302480,1,0,0,0,0
23.045302700,1,0,0,1,0
23.045303380,1,0,0,0,0
23.045304800,1,0,0,0,1
23.045306080,1,0,0,0,0
23.045307480,1,0,0,0,1
23.045308760,1,0,0,0,0
23.045310180,1,0,0,0,1
23.045311460,1,0,0,0,0
23.045312860,1,0,0,0,1
23.045314140,1,0,0,0,0
23.045314680,1,0,0,1,0
23.045315560,1,0,0,1,1
23.045316840,1,0,0,1,0
23.045318260,1,0,0,1,1
23.045319540,1,0,0,1,0
23.045320940,1,0,0,1,1
23.045322220,1,0,0,1,0
23.045323640,1,0,0,1,1
23.045324920,1,0,0,1,0
23.045325000,1,0,0,0,0
23.045326320,1,0,0,0,1
23.045327600,1,0,0,0,0
23.045327800,1,0,0,1,0
23.045328500,1,0,0,0,0
23.045329920,1,0,0,0,1
23.045331700,1,0,0,1,1
23.045375040,1,0,0,0,1
23.045376400,1,0,0,0,0
23.045376860,1,0,0,1,0
23.045377780,1,0,0,1,1
23.045379080,1,0,0,1,0
23.045380460,1,0,0,1,1
23.045381780,1,0,0,1,0
23.045382220,1,0,0,0,0
23.045383160,1,0,0,0,1
23.045384460,1,0,0,0,0
23.045384960,1,0,0,1,0
23.045385860,1,0,0,1,1
23.045387160,1,0,0,1,0
23.045387600,1,0,0,0,0
23.045388560,1,0,0,0,1
23.045389840,1,0,0,0,0
23.045390340,1,0,0,1,0
23.045391240,1,0,0,1,1
23.045392540,1,0,0,1,0
23.045392980,1,0,0,0,0
23.045393940,1,0,0,0,1
23.045395220,1,0,0,0,0
23.045395720,1,0,0,1,0
23.045396620,1,0,0,1,1
23.045397920,1,0,0,1,0
23.045398000,1,0,0,0,0
23.045399320,1,0,0,0,1
23.045400600,1,0,0,0,0
23.045402920,1,0,0,0,1
23.045404200,1,0,0,0,0
23.045404400,1,0,0,1,0
23.045405600,1,0,0,1,1
23.045406880,1,0,0,1,0
23.045408300,1,0,0,1,1
23.045409580,1,0,0,1,0
23.045409660,1,0,0,0,0
23.045410980,1,0,0,0,1
23.045412260,1,0,0,0,0
23.045412480,1,0,0,1,0
23.045413680,1,0,0,1,1
23.045414960,1,0,0,1,0
23.045416360,1,0,0,1,1
23.045417660,1,0,0,1,0
23.045417740,1,0,0,0,0
23.045419060,1,0,0,0,1
23.045420340,1,0,0,0,0
23.045421760,1,0,0,0,1
23.045423020,1,0,0,0,0
23.045423240,1,0,0,1,0
23.045424440,1,0,0,1,1
23.045425720,1,0,0,1,0
23.045426620,1,0,0,0,0
23.045428040,1,0,0,0,1
23.045429820,1,0,0,1,1
23.045474080,1,0,0,0,1
23.045475420,1,0,0,0,0
23.045475900,1,0,0,1,0
23.045476800,1,0,0,1,1
23.045478100,1,0,0,1,0
23.045479500,1,0,0,1,1
23.045480800,1,0,0,1,0
23.045481240,1,0,0,0,0
23.045482180,1,0,0,0,1
23.045483480,1,0,0,0,0
23.045483980,1,0,0,1,0
23.045484880,1,0,0,1,1
23.045486180,1,0,0,1,0
23.045486620,1,0,0,0,0
23.045487580,1,0,0,0,1
23.045488860,1,0,0,0,0
23.045489360,1,0,0,1,0
23.045490280,1,0,0,1,1
23.045491560,1,0,0,1,0
23.045492000,1,0,0,0,0
23.045492960,1,0,0,0,1
23.045494240,1,0,0,0,0
23.045495660,1,0,0,0,1
23.045496940,1,0,0,0,0
23.045498340,1,0,0,0,1
23.045499620,1,0,0,0,0
23.045499840,1,0,0,1,0
23.045500520,1,0,0,0,0
23.045501940,1,0,0,0,1
23.045503220,1,0,0,0,0
23.045504620,1,0,0,0,1
23.045505900,1,0,0,0,0
23.045507320,1,0,0,0,1
23.045508600,1,0,0,0,0
23.045510020,1,0,0,0,1
23.045511280,1,0,0,0,0
23.045511820,1,0,0,1,0
23.045512700,1,0,0,1,1
23.045513980,1,0,0,1,0
23.045515400,1,0,0,1,1
23.045516680,1,0,0,1,0
23.045518080,1,0,0,1,1
23.045519360,1,0,0,1,0
23.045520780,1,0,0,1,1
23.045522060,1,0,0,1,0
23.045522140,1,0,0,0,0
23.045523460,1,0,0,0,1
23.045524740,1,0,0,0,0
23.045524940,1,0,0,1,0
23.045525640,1,0,0,0,0
23.045527060,1,0,0,0,1
23.045528840,1,0,0,1,1
23.045567460,1,0,0,0,1
23.045568800,1,0,0,0,0
23.045569280,1,0,0,1,0
23.045570180,1,0,0,1,1
23.045571500,1,0,0,1,0
23.045572880,1,0,0,1,1
23.045574180,1,0,0,1,0
23.045574640,1,0,0,0,0
23.045575580,1,0,0,0,1
23.045576880,1,0,0,0,0
23.045577360,1,0,0,1,0
23.045578280,1,0,0,1,1
23.045579560,1,0,0,1,0
23.045580020,1,0,0,0,0
23.045580960,1,0,0,0,1
23.045582260,1,0,0,0,0
23.045582760,1,0,0,1,0
23.045583660,1,0,0,1,1
23.045584960,1,0,0,1,0
23.045585400,1,0,0,0,0
23.045586360,1,0,0,0,1
23.045587640,1,0,0,0,0
23.045588140,1,0,0,1,0
23.045589040,1,0,0,1,1
23.045590340,1,0,0,1,0
23.045590420,1,0,0,0,0
23.045591740,1,0,0,0,1
23.045593020,1,0,0,0,0
23.045595320,1,0,0,0,1
23.045596600,1,0,0,0,0
23.045596820,1,0,0,1,0
23.045598020,1,0,0,1,1
23.045599300,1,0,0,1,0
23.045600720,1,0,0,1,1
23.045602000,1,0,0,1,0
23.045602080,1,0,0,0,0
23.045603400,1,0,0,0,1
23.045604680,1,0,0,0,0
23.045604880,1,0,0,1,0
23.045606100,1,0,0,1,1
23.045607380,1,0,0,1,0
23.045608780,1,0,0,1,1
23.045610060,1,0,0,1,0
23.045610160,1,0,0,0,0
23.045611480,1,0,0,0,1
23.045612760,1,0,0,0,0
23.045614160,1,0,0,0,1
23.045615440,1,0,0,0,0
23.045615660,1,0,0,1,0
23.045616860,1,0,0,1,1
23.045618140,1,0,0,1,0
23.045619040,1,0,0,0,0
23.045620460,1,0,0,0,1
23.045622240,1,0,0,1,1
23.045666660,1,0,0,0,1
23.045668020,1,0,0,0,0
23.045668500,1,0,0,1,0
23.045669400,1,0,0,1,1
23.045670700,1,0,0,1,0
23.045672080,1,0,0,1,1
23.045673400,1,0,0,1,0
23.045673840,1,0,0,0,0
23.045674780,1,0,0,0,1
23.045676080,1,0,0,0,0
23.045676580,1,0,0,1,0
23.045677480,1,0,0,1,1
23.045678780,1,0,0,1,0
23.045679220,1,0,0,0,0
23.045680180,1,0,0,0,1
23.045681460,1,0,0,0,0
23.045681960,1,0,0,1,0
23.045682880,1,0,0,1,1
23.045684160,1,0,0,1,0
23.045684600,1,0,0,0,0
23.045685560,1,0,0,0,1
23.045686840,1,0,0,0,0
23.045688260,1,0,0,0,1
23.045689540,1,0,0,0,0
23.045690940,1,0,0,0,1
23.045692220,1,0,0,0,0
23.045692440,1,0,0,1,0
23.045693120,1,0,0,0,0
23.045694540,1,0,0,0,1
23.045695820,1,0,0,0,0
23.045697220,1,0,0,0,1
23.045698500,1,0,0,0,0
23.045699920,1,0,0,0,1
23.045701200,1,0,0,0,0
23.045702600,1,0,0,0,1
23.045703880,1,0,0,0,0
23.045704420,1,0,0,1,0
23.045705300,1,0,0,1,1
23.045706580,1,0,0,1,0
