Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
18.627431420,1,0,0,1,1
18.627432700,1,0,0,1,0
18.627433160,1,0,0,0,0
18.627434120,1,0,0,0,1
18.627435380,1,0,0,0,0
18.627435900,1,0,0,1,0
18.627436800,1,0,0,1,1
18.627438080,1,0,0,1,0
18.627438540,1,0,0,0,0
18.627439500,1,0,0,0,1
18.627440780,1,0,0,0,0
18.627441280,1,0,0,1,0
18.627442180,1,0,0,1,1
18.627443460,1,0,0,1,0
18.627443560,1,0,0,0,0
18.627444880,1,0,0,0,1
18.627446160,1,0,0,0,0
18.627448480,1,0,0,0,1
18.627449740,1,0,0,0,0
18.627451160,1,0,0,0,1
18.627452440,1,0,0,0,0
18.627453860,1,0,0,0,1
18.627455120,1,0,0,0,0
18.627456540,1,0,0,0,1
18.627457820,1,0,0,0,0
18.627459240,1,0,0,0,1
18.627460500,1,0,0,0,0
18.627461940,1,0,0,0,1
18.627463200,1,0,0,0,0
18.627463440,1,0,0,1,0
18.627464620,1,0,0,1,1
18.627465880,1,0,0,1,0
18.627465980,1,0,0,0,0
18.627467320,1,0,0,0,1
18.627468580,1,0,0,0,0
18.627468820,1,0,0,1,0
18.627470000,1,0,0,1,1
18.627471260,1,0,0,1,0
18.627472160,1,0,0,0,0
18.627473600,1,0,0,0,1
18.627475400,1,0,0,1,1
18.627519420,1,0,0,0,1
18.627520760,1,0,0,0,0
18.627521240,1,0,0,1,0
18.627522140,1,0,0,1,1
18.627523440,1,0,0,1,0
18.627524840,1,0,0,1,1
18.627526140,1,0,0,1,0
18.627526580,1,0,0,0,0
18.627527540,1,0,0,0,1
18.627528820,1,0,0,0,0
18.627529320,1,0,0,1,0
18.627530240,1,0,0,1,1
18.627531520,1,0,0,1,0
18.627531980,1,0,0,0,0
18.627532920,1,0,0,0,1
18.627534200,1,0,0,0,0
18.627534720,1,0,0,1,0
18.627535620,1,0,0,1,1
18.627536900,1,0,0,1,0
18.627537360,1,0,0,0,0
18.627538320,1,0,0,0,1
18.627539580,1,0,0,0,0
18.627540100,1,0,0,1,0
18.627541000,1,0,0,1,1
18.627542280,1,0,0,1,0
18.627542380,1,0,0,0,0
18.627543700,1,0,0,0,1
18.627544960,1,0,0,0,0
18.627547300,1,0,0,0,1
18.627548560,1,0,0,0,0
18.627549980,1,0,0,0,1
18.627551240,1,0,0,0,0
18.627552680,1,0,0,0,1
